id,nama,nama_lengkap,nama_lembaga,id_provinsi,nama_provinsi,jumlah_kursi,jumlah_penduduk
5100-06-0103,Bangli 3,Bangli 3,DPRDII,51,Bali,6,
5100-06-0104,Bangli 4,Bangli 4,DPRDII,51,Bali,7,
5100-07-0101,Karang Asem 1,Karang Asem 1,DPRDII,51,Bali,9,
5100-07-0102,Karang Asem 2,Karang Asem 2,DPRDII,51,Bali,11,
5100-07-0103,Karang Asem 3,Karang Asem 3,DPRDII,51,Bali,11,
5100-07-0104,Karang Asem 4,Karang Asem 4,DPRDII,51,Bali,7,
5100-07-0105,Karang Asem 5,Karang Asem 5,DPRDII,51,Bali,7,
5100-08-0101,Klungkung 1,Klungkung 1,DPRDII,51,Bali,9,
5100-08-0102,Klungkung 2,Klungkung 2,DPRDII,51,Bali,6,
5100-08-0103,Klungkung 3,Klungkung 3,DPRDII,51,Bali,8,
5100-08-0104,Klungkung 4,Klungkung 4,DPRDII,51,Bali,7,
5100-09-0101,Gianyar 1,Gianyar 1,DPRDII,51,Bali,8,
5100-09-0102,Gianyar 2,Gianyar 2,DPRDII,51,Bali,10,
5100-09-0103,Gianyar 3,Gianyar 3,DPRDII,51,Bali,8,
5100-09-0104,Gianyar 4,Gianyar 4,DPRDII,51,Bali,6,
5100-09-0105,Gianyar 5,Gianyar 5,DPRDII,51,Bali,8,
5200-01-0101,Kota Mataram 1,Kota Mataram 1,DPRDII,52,NTB,12,
5200-01-0102,Kota Mataram 2,Kota Mataram 2,DPRDII,52,NTB,8,
5200-01-0103,Kota Mataram 3,Kota Mataram 3,DPRDII,52,NTB,7,
5200-01-0104,Kota Mataram 4,Kota Mataram 4,DPRDII,52,NTB,7,
5200-01-0105,Kota Mataram 5,Kota Mataram 5,DPRDII,52,NTB,6,
5200-02-0101,Lombok Barat 1,Lombok Barat 1,DPRDII,52,NTB,7,
5200-02-0102,Lombok Barat 2,Lombok Barat 2,DPRDII,52,NTB,8,
5200-02-0103,Lombok Barat 3,Lombok Barat 3,DPRDII,52,NTB,10,
5200-02-0104,Lombok Barat 4,Lombok Barat 4,DPRDII,52,NTB,9,
5200-02-0105,Lombok Barat 5,Lombok Barat 5,DPRDII,52,NTB,11,
5200-02-0201,Lombok Utara 1,Lombok Utara 1,DPRDII,52,NTB,11,
5200-02-0202,Lombok Utara 2,Lombok Utara 2,DPRDII,52,NTB,12,
5200-02-0203,Lombok Utara 3,Lombok Utara 3,DPRDII,52,NTB,7,
5200-03-0101,Lombok Timur 1,Lombok Timur 1,DPRDII,52,NTB,11,
5200-03-0104,Lombok Timur 4,Lombok Timur 4,DPRDII,52,NTB,9,
5200-03-0105,Lombok Timur 5,Lombok Timur 5,DPRDII,52,NTB,10,
5200-04-0102,Lombok Timur 2,Lombok Timur 2,DPRDII,52,NTB,11,
5200-04-0103,Lombok Timur 3,Lombok Timur 3,DPRDII,52,NTB,9,
5200-05-0101,Sumbawa 1,Sumbawa 1,DPRDII,52,NTB,9,
5200-05-0102,Sumbawa 2,Sumbawa 2,DPRDII,52,NTB,10,
5200-05-0103,Sumbawa 3,Sumbawa 3,DPRDII,52,NTB,6,
5200-05-0104,Sumbawa 4,Sumbawa 4,DPRDII,52,NTB,11,
5200-05-0105,Sumbawa 5,Sumbawa 5,DPRDII,52,NTB,9,
5200-05-0201,Sumbawa Barat 1,Sumbawa Barat 1,DPRDII,52,NTB,9,
5200-05-0202,Sumbawa Barat 2,Sumbawa Barat 2,DPRDII,52,NTB,10,
5200-05-0203,Sumbawa Barat 3,Sumbawa Barat 3,DPRDII,52,NTB,6,
5200-06-0101,Dompu 1,Dompu 1,DPRDII,52,NTB,11,
5200-06-0102,Dompu 2,Dompu 2,DPRDII,52,NTB,8,
5200-06-0103,Dompu 3,Dompu 3,DPRDII,52,NTB,11,
5200-06-0201,Bima 1,Bima 1,DPRDII,52,NTB,12,
5200-06-0202,Bima 2,Bima 2,DPRDII,52,NTB,5,
5200-06-0203,Bima 3,Bima 3,DPRDII,52,NTB,9,
5200-06-0204,Bima 4,Bima 4,DPRDII,52,NTB,10,
5200-06-0205,Bima 5,Bima 5,DPRDII,52,NTB,9,
5200-06-0301,Kota Bima 1,Kota Bima 1,DPRDII,52,NTB,5,
5200-06-0302,Kota Bima 2,Kota Bima 2,DPRDII,52,NTB,11,
5200-06-0303,Kota Bima 3,Kota Bima 3,DPRDII,52,NTB,9,
5200-07-0101,Lombok Tengah 1,Lombok Tengah 1,DPRDII,52,NTB,10,
5200-07-0102,Lombok Tengah 2,Lombok Tengah 2,DPRDII,52,NTB,8,
5200-07-0106,Lombok Tengah 6,Lombok Tengah 6,DPRDII,52,NTB,8,
5200-08-0103,Lombok Tengah 3,Lombok Tengah 3,DPRDII,52,NTB,9,
5200-08-0104,Lombok Tengah 4,Lombok Tengah 4,DPRDII,52,NTB,6,
5200-08-0105,Lombok Tengah 5,Lombok Tengah 5,DPRDII,52,NTB,9,
5300-01-0101,Kota Kupang 1,Kota Kupang 1,DPRDII,53,NTT,11,
5300-01-0102,Kota Kupang 2,Kota Kupang 2,DPRDII,53,NTT,9,
5300-01-0103,Kota Kupang 3,Kota Kupang 3,DPRDII,53,NTT,8,
5300-01-0104,Kota Kupang 4,Kota Kupang 4,DPRDII,53,NTT,6,
5300-01-0105,Kota Kupang 5,Kota Kupang 5,DPRDII,53,NTT,6,
5300-02-0101,Kupang 1,Kupang 1,DPRDII,53,NTT,11,
5300-02-0102,Kupang 2,Kupang 2,DPRDII,53,NTT,7,
5300-02-0103,Kupang 3,Kupang 3,DPRDII,53,NTT,7,
5300-02-0104,Kupang 4,Kupang 4,DPRDII,53,NTT,10,
5300-02-0201,Rotendao 1,Rotendao 1,DPRDII,53,NTT,7,
5300-02-0202,Rotendao 2,Rotendao 2,DPRDII,53,NTT,9,
5300-02-0203,Rotendao 3,Rotendao 3,DPRDII,53,NTT,9,
5300-02-0301,Sabu Raijua 1,Sabu Raijua 1,DPRDII,53,NTT,7,
5300-02-0302,Sabu Raijua 2,Sabu Raijua 2,DPRDII,53,NTT,7,
5300-02-0303,Sabu Raijua 3,Sabu Raijua 3,DPRDII,53,NTT,6,
5300-03-0101,Sumba Timur 1,Sumba Timur 1,DPRDII,53,NTT,8,
5300-03-0102,Sumba Timur 2,Sumba Timur 2,DPRDII,53,NTT,7,
5300-03-0103,Sumba Timur 3,Sumba Timur 3,DPRDII,53,NTT,7,
5300-03-0104,Sumba Timur 4,Sumba Timur 4,DPRDII,53,NTT,8,
5300-03-0201,Sumba Barat 1,Sumba Barat 1,DPRDII,53,NTT,6,
5300-03-0202,Sumba Barat 2,Sumba Barat 2,DPRDII,53,NTT,6,
5300-03-0203,Sumba Barat 3,Sumba Barat 3,DPRDII,53,NTT,9,
5300-03-0204,Sumba Barat 4,Sumba Barat 4,DPRDII,53,NTT,4,
5300-03-0301,Sumba Tengah 1,Sumba Tengah 1,DPRDII,53,NTT,5,
5300-03-0302,Sumba Tengah 2,Sumba Tengah 2,DPRDII,53,NTT,8,
5300-03-0303,Sumba Tengah 3,Sumba Tengah 3,DPRDII,53,NTT,7,
5300-03-0401,Sumba Barat Daya 1,Sumba Barat Daya 1,DPRDII,53,NTT,4,
5300-03-0402,Sumba Barat Daya 2,Sumba Barat Daya 2,DPRDII,53,NTT,10,
5300-03-0403,Sumba Barat Daya 3,Sumba Barat Daya 3,DPRDII,53,NTT,8,
5300-03-0404,Sumba Barat Daya 4,Sumba Barat Daya 4,DPRDII,53,NTT,7,
5300-03-0405,Sumba Barat Daya 5,Sumba Barat Daya 5,DPRDII,53,NTT,6,
5300-04-0101,Manggarai 1,Manggarai 1,DPRDII,53,NTT,6,
5300-04-0102,Manggarai 2,Manggarai 2,DPRDII,53,NTT,7,
5300-04-0103,Manggarai 3,Manggarai 3,DPRDII,53,NTT,8,
5300-04-0104,Manggarai 4,Manggarai 4,DPRDII,53,NTT,8,
5300-04-0105,Manggarai 5,Manggarai 5,DPRDII,53,NTT,6,
5300-04-0201,Manggarai Barat 1,Manggarai Barat 1,DPRDII,53,NTT,12,
5300-04-0202,Manggarai Barat 2,Manggarai Barat 2,DPRDII,53,NTT,9,
5300-04-0203,Manggarai Barat 3,Manggarai Barat 3,DPRDII,53,NTT,9,
5300-04-0301,Manggarai Timur 1,Manggarai Timur 1,DPRDII,53,NTT,10,
5300-04-0302,Manggarai Timur 2,Manggarai Timur 2,DPRDII,53,NTT,7,
5300-04-0303,Manggarai Timur 3,Manggarai Timur 3,DPRDII,53,NTT,7,
5300-04-0304,Manggarai Timur 4,Manggarai Timur 4,DPRDII,53,NTT,6,
5300-05-0101,Sikka 1,Sikka 1,DPRDII,53,NTT,7,
5300-05-0102,Sikka 2,Sikka 2,DPRDII,53,NTT,10,
5300-05-0103,Sikka 3,Sikka 3,DPRDII,53,NTT,9,
5300-05-0104,Sikka 4,Sikka 4,DPRDII,53,NTT,9,
5300-05-0201,Ende 1,Ende 1,DPRDII,53,NTT,10,
5300-05-0202,Ende 2,Ende 2,DPRDII,53,NTT,7,
5300-05-0203,Ende 3,Ende 3,DPRDII,53,NTT,6,
5300-05-0204,Ende 4,Ende 4,DPRDII,53,NTT,7,
5300-05-0301,Ngada 1,Ngada 1,DPRDII,53,NTT,6,
5300-05-0302,Ngada 2,Ngada 2,DPRDII,53,NTT,6,
5300-05-0303,Ngada 3,Ngada 3,DPRDII,53,NTT,4,
5300-05-0304,Ngada 4,Ngada 4,DPRDII,53,NTT,4,
5300-05-0305,Ngada 5,Ngada 5,DPRDII,53,NTT,5,
5300-05-0401,Nagekeo 1,Nagekeo 1,DPRDII,53,NTT,9,
5300-05-0402,Nagekeo 2,Nagekeo 2,DPRDII,53,NTT,10,
5300-05-0403,Nagekeo 3,Nagekeo 3,DPRDII,53,NTT,6,
5300-06-0101,Alor 1,Alor 1,DPRDII,53,NTT,9,
5300-06-0102,Alor 2,Alor 2,DPRDII,53,NTT,11,
5300-06-0103,Alor 3,Alor 3,DPRDII,53,NTT,6,
5300-06-0104,Alor 4,Alor 4,DPRDII,53,NTT,4,
5300-06-0201,Flores Timur 1,Flores Timur 1,DPRDII,53,NTT,4,
5300-06-0202,Flores Timur 2,Flores Timur 2,DPRDII,53,NTT,8,
5300-06-0203,Flores Timur 3,Flores Timur 3,DPRDII,53,NTT,4,
5300-06-0204,Flores Timur 4,Flores Timur 4,DPRDII,53,NTT,10,
5300-06-0205,Flores Timur 5,Flores Timur 5,DPRDII,53,NTT,4,
5300-06-0301,Lembata 1,Lembata 1,DPRDII,53,NTT,11,
5300-06-0302,Lembata 2,Lembata 2,DPRDII,53,NTT,7,
5300-06-0303,Lembata 3,Lembata 3,DPRDII,53,NTT,7,
5300-07-0101,Timor Tengah Utara 1,Timor Tengah Utara 1,DPRDII,53,NTT,11,
5300-07-0102,Timor Tengah Utara 2,Timor Tengah Utara 2,DPRDII,53,NTT,6,
5300-07-0103,Timor Tengah Utara 3,Timor Tengah Utara 3,DPRDII,53,NTT,7,
5300-07-0104,Timor Tengah Utara 4,Timor Tengah Utara 4,DPRDII,53,NTT,6,
5300-07-0201,Belu 1,Belu 1,DPRDII,53,NTT,8,
5300-07-0202,Belu 2,Belu 2,DPRDII,53,NTT,7,
5300-07-0203,Belu 3,Belu 3,DPRDII,53,NTT,7,
5300-07-0204,Belu 4,Belu 4,DPRDII,53,NTT,5,
5300-07-0205,Belu 5,Belu 5,DPRDII,53,NTT,6,
5300-07-0206,Belu 6,Belu 6,DPRDII,53,NTT,7,
5300-08-0101,Timor Tengah Selatan 1,Timor Tengah Selatan 1,DPRDII,53,NTT,7,
5300-08-0102,Timor Tengah Selatan 2,Timor Tengah Selatan 2,DPRDII,53,NTT,8,
5300-08-0103,Timor Tengah Selatan 3,Timor Tengah Selatan 3,DPRDII,53,NTT,9,
5300-08-0104,Timor Tengah Selatan 4,Timor Tengah Selatan 4,DPRDII,53,NTT,8,
5300-08-0105,Timor Tengah Selatan 5,Timor Tengah Selatan 5,DPRDII,53,NTT,8,
6100-01-0101,Kota Pontianak 1,Kota Pontianak 1,DPRDII,61,Kalbar,9,
6100-01-0102,Kota Pontianak 2,Kota Pontianak 2,DPRDII,61,Kalbar,10,
6100-01-0103,Kota Pontianak 3,Kota Pontianak 3,DPRDII,61,Kalbar,10,
6100-01-0104,Kota Pontianak 4,Kota Pontianak 4,DPRDII,61,Kalbar,6,
6100-01-0105,Kota Pontianak 5,Kota Pontianak 5,DPRDII,61,Kalbar,10,
6100-02-0101,Pontianak 1,Pontianak 1,DPRDII,61,Kalbar,8,
6100-02-0102,Pontianak 2,Pontianak 2,DPRDII,61,Kalbar,8,
6100-02-0103,Pontianak 3,Pontianak 3,DPRDII,61,Kalbar,8,
6100-02-0104,Pontianak 4,Pontianak 4,DPRDII,61,Kalbar,6,
6100-02-0201,Kubu Raya 1,Kubu Raya 1,DPRDII,61,Kalbar,12,
6100-02-0202,Kubu Raya 2,Kubu Raya 2,DPRDII,61,Kalbar,5,
6100-02-0203,Kubu Raya 3,Kubu Raya 3,DPRDII,61,Kalbar,7,
6100-02-0204,Kubu Raya 4,Kubu Raya 4,DPRDII,61,Kalbar,4,
6100-02-0205,Kubu Raya 5,Kubu Raya 5,DPRDII,61,Kalbar,9,
6100-02-0206,Kubu Raya 6,Kubu Raya 6,DPRDII,61,Kalbar,8,
6100-03-0101,Kota Singkawang 1,Kota Singkawang 1,DPRDII,61,Kalbar,10,
6100-03-0102,Kota Singkawang 2,Kota Singkawang 2,DPRDII,61,Kalbar,8,
6100-03-0103,Kota Singkawang 3,Kota Singkawang 3,DPRDII,61,Kalbar,12,
6100-03-0201,Bengkayang 1,Bengkayang 1,DPRDII,61,Kalbar,6,
6100-03-0202,Bengkayang 2,Bengkayang 2,DPRDII,61,Kalbar,7,
6100-03-0203,Bengkayang 3,Bengkayang 3,DPRDII,61,Kalbar,7,
6100-03-0204,Bengkayang 4,Bengkayang 4,DPRDII,61,Kalbar,10,
6100-04-0101,Sambas 1,Sambas 1,DPRDII,61,Kalbar,10,
6100-04-0102,Sambas 2,Sambas 2,DPRDII,61,Kalbar,7,
6100-04-0103,Sambas 3,Sambas 3,DPRDII,61,Kalbar,11,
6100-04-0104,Sambas 4,Sambas 4,DPRDII,61,Kalbar,5,
6100-04-0105,Sambas 5,Sambas 5,DPRDII,61,Kalbar,12,
6100-05-0101,Landak 1,Landak 1,DPRDII,61,Kalbar,9,
6100-05-0102,Landak 2,Landak 2,DPRDII,61,Kalbar,10,
6100-05-0103,Landak 3,Landak 3,DPRDII,61,Kalbar,7,
6100-05-0104,Landak 4,Landak 4,DPRDII,61,Kalbar,5,
6100-05-0105,Landak 5,Landak 5,DPRDII,61,Kalbar,4,
6100-06-0101,Sanggau 1,Sanggau 1,DPRDII,61,Kalbar,8,
6100-06-0102,Sanggau 2,Sanggau 2,DPRDII,61,Kalbar,8,
6100-06-0103,Sanggau 3,Sanggau 3,DPRDII,61,Kalbar,9,
6100-06-0104,Sanggau 4,Sanggau 4,DPRDII,61,Kalbar,9,
6100-06-0105,Sanggau 5,Sanggau 5,DPRDII,61,Kalbar,6,
6100-06-0201,Sekadau 1,Sekadau 1,DPRDII,61,Kalbar,9,
6100-06-0202,Sekadau 2,Sekadau 2,DPRDII,61,Kalbar,12,
6100-06-0203,Sekadau 3,Sekadau 3,DPRDII,61,Kalbar,9,
6100-07-0101,Sintang 1,Sintang 1,DPRDII,61,Kalbar,6,
6100-07-0102,Sintang 2,Sintang 2,DPRDII,61,Kalbar,7,
6100-07-0103,Sintang 3,Sintang 3,DPRDII,61,Kalbar,7,
6100-07-0104,Sintang 4,Sintang 4,DPRDII,61,Kalbar,7,
6100-07-0105,Sintang 5,Sintang 5,DPRDII,61,Kalbar,5,
6100-07-0106,Sintang 6,Sintang 6,DPRDII,61,Kalbar,3,
6100-07-0201,Kapuas Hulu 1,Kapuas Hulu 1,DPRDII,61,Kalbar,7,
6100-07-0202,Kapuas Hulu 2,Kapuas Hulu 2,DPRDII,61,Kalbar,12,
6100-07-0203,Kapuas Hulu 3,Kapuas Hulu 3,DPRDII,61,Kalbar,11,
6100-07-0301,Melawi 1,Melawi 1,DPRDII,61,Kalbar,5,
6100-07-0302,Melawi 2,Melawi 2,DPRDII,61,Kalbar,11,
6100-07-0303,Melawi 3,Melawi 3,DPRDII,61,Kalbar,9,
6100-07-0304,Melawi 4,Melawi 4,DPRDII,61,Kalbar,5,
6100-08-0101,Ketapang 1,Ketapang 1,DPRDII,61,Kalbar,10,
6100-08-0102,Ketapang 2,Ketapang 2,DPRDII,61,Kalbar,5,
6100-08-0103,Ketapang 3,Ketapang 3,DPRDII,61,Kalbar,6,
6100-08-0104,Ketapang 4,Ketapang 4,DPRDII,61,Kalbar,6,
6100-08-0105,Ketapang 5,Ketapang 5,DPRDII,61,Kalbar,7,
6100-08-0106,Ketapang 6,Ketapang 6,DPRDII,61,Kalbar,11,
6100-08-0201,Kayong Utara 1,Kayong Utara 1,DPRDII,61,Kalbar,6,
6100-08-0202,Kayong Utara 2,Kayong Utara 2,DPRDII,61,Kalbar,3,
6100-08-0203,Kayong Utara 3,Kayong Utara 3,DPRDII,61,Kalbar,8,
6100-08-0204,Kayong Utara 4,Kayong Utara 4,DPRDII,61,Kalbar,8,
6200-01-0101,Katingan 1,Katingan 1,DPRDII,62,Kalteng,10,
6200-01-0102,Katingan 2,Katingan 2,DPRDII,62,Kalteng,6,
6200-01-0103,Katingan 3,Katingan 3,DPRDII,62,Kalteng,9,
6200-01-0201,Gunung Mas 1,Gunung Mas 1,DPRDII,62,Kalteng,9,
6200-01-0202,Gunung Mas 2,Gunung Mas 2,DPRDII,62,Kalteng,8,
6200-01-0203,Gunung Mas 3,Gunung Mas 3,DPRDII,62,Kalteng,8,
6200-01-0301,Kota Palangkaraya 1,Kota Palangkaraya 1,DPRDII,62,Kalteng,7,
6200-01-0302,Kota Palangkaraya 2,Kota Palangkaraya 2,DPRDII,62,Kalteng,12,
6200-01-0303,Kota Palangkaraya 3,Kota Palangkaraya 3,DPRDII,62,Kalteng,11,
6200-02-0101,Kotawaringin Timur 1,Kotawaringin Timur 1,DPRDII,62,Kalteng,7,
6200-02-0102,Kotawaringin Timur 2,Kotawaringin Timur 2,DPRDII,62,Kalteng,9,
6200-02-0103,Kotawaringin Timur 3,Kotawaringin Timur 3,DPRDII,62,Kalteng,7,
6200-02-0104,Kotawaringin Timur 4,Kotawaringin Timur 4,DPRDII,62,Kalteng,8,
6200-02-0105,Kotawaringin Timur 5,Kotawaringin Timur 5,DPRDII,62,Kalteng,9,
6200-02-0201,Seruyan 1,Seruyan 1,DPRDII,62,Kalteng,8,
6200-02-0202,Seruyan 2,Seruyan 2,DPRDII,62,Kalteng,10,
6200-02-0203,Seruyan 3,Seruyan 3,DPRDII,62,Kalteng,7,
6200-03-0101,Kotawaringin Barat 1,Kotawaringin Barat 1,DPRDII,62,Kalteng,8,
6200-03-0102,Kotawaringin Barat 2,Kotawaringin Barat 2,DPRDII,62,Kalteng,8,
6200-03-0103,Kotawaringin Barat 3,Kotawaringin Barat 3,DPRDII,62,Kalteng,8,
6200-03-0104,Kotawaringin Barat 4,Kotawaringin Barat 4,DPRDII,62,Kalteng,6,
6200-03-0201,Sukamara 1,Sukamara 1,DPRDII,62,Kalteng,10,
6200-03-0202,Sukamara 2,Sukamara 2,DPRDII,62,Kalteng,4,
6200-03-0203,Sukamara 3,Sukamara 3,DPRDII,62,Kalteng,6,
6200-03-0301,Lamandau 1,Lamandau 1,DPRDII,62,Kalteng,7,
6200-03-0302,Lamandau 2,Lamandau 2,DPRDII,62,Kalteng,6,
6200-03-0303,Lamandau 3,Lamandau 3,DPRDII,62,Kalteng,7,
6200-04-0101,Barito Selatan 1,Barito Selatan 1,DPRDII,62,Kalteng,8,
6200-04-0102,Barito Selatan 2,Barito Selatan 2,DPRDII,62,Kalteng,10,
6200-04-0103,Barito Selatan 3,Barito Selatan 3,DPRDII,62,Kalteng,7,
6200-04-0201,Barito Utara 1,Barito Utara 1,DPRDII,62,Kalteng,9,
6200-04-0202,Barito Utara 2,Barito Utara 2,DPRDII,62,Kalteng,6,
6200-04-0203,Barito Utara 3,Barito Utara 3,DPRDII,62,Kalteng,6,
6200-04-0204,Barito Utara 4,Barito Utara 4,DPRDII,62,Kalteng,4,
6200-04-0301,Murung Raya 1,Murung Raya 1,DPRDII,62,Kalteng,9,
6200-04-0302,Murung Raya 2,Murung Raya 2,DPRDII,62,Kalteng,9,
6200-04-0303,Murung Raya 3,Murung Raya 3,DPRDII,62,Kalteng,7,
6200-04-0401,Barito Timur 1,Barito Timur 1,DPRDII,62,Kalteng,11,
6200-04-0402,Barito Timur 2,Barito Timur 2,DPRDII,62,Kalteng,5,
6200-04-0403,Barito Timur 3,Barito Timur 3,DPRDII,62,Kalteng,9,
6200-05-0101,Kapuas 1,Kapuas 1,DPRDII,62,Kalteng,12,
6200-05-0102,Kapuas 2,Kapuas 2,DPRDII,62,Kalteng,8,
6200-05-0103,Kapuas 3,Kapuas 3,DPRDII,62,Kalteng,8,
6200-05-0104,Kapuas 4,Kapuas 4,DPRDII,62,Kalteng,4,
6200-05-0105,Kapuas 5,Kapuas 5,DPRDII,62,Kalteng,8,
6200-05-0201,Pulang Pisau 1,Pulang Pisau 1,DPRDII,62,Kalteng,6,
6200-05-0202,Pulang Pisau 2,Pulang Pisau 2,DPRDII,62,Kalteng,11,
6200-05-0203,Pulang Pisau 3,Pulang Pisau 3,DPRDII,62,Kalteng,8,
6300-01-0101,Kota Banjarmasin 1,Kota Banjarmasin 1,DPRDII,63,Kalsel,7,
6300-01-0102,Kota Banjarmasin 2,Kota Banjarmasin 2,DPRDII,63,Kalsel,10,
6300-01-0103,Kota Banjarmasin 3,Kota Banjarmasin 3,DPRDII,63,Kalsel,9,
6300-01-0104,Kota Banjarmasin 4,Kota Banjarmasin 4,DPRDII,63,Kalsel,9,
6300-01-0105,Kota Banjarmasin 5,Kota Banjarmasin 5,DPRDII,63,Kalsel,10,
6300-02-0101,Banjar 1,Banjar 1,DPRDII,63,Kalsel,11,
6300-02-0102,Banjar 2,Banjar 2,DPRDII,63,Kalsel,11,
6300-02-0103,Banjar 3,Banjar 3,DPRDII,63,Kalsel,7,
6300-02-0104,Banjar 4,Banjar 4,DPRDII,63,Kalsel,7,
6300-02-0105,Banjar 5,Banjar 5,DPRDII,63,Kalsel,9,
6300-03-0101,Barito Kuala 1,Barito Kuala 1,DPRDII,63,Kalsel,8,
6300-03-0102,Barito Kuala 2,Barito Kuala 2,DPRDII,63,Kalsel,10,
6300-03-0103,Barito Kuala 3,Barito Kuala 3,DPRDII,63,Kalsel,8,
6300-03-0104,Barito Kuala 4,Barito Kuala 4,DPRDII,63,Kalsel,9,
6300-04-0101,Tapin 1,Tapin 1,DPRDII,63,Kalsel,10,
6300-04-0102,Tapin 2,Tapin 2,DPRDII,63,Kalsel,8,
6300-04-0103,Tapin 3,Tapin 3,DPRDII,63,Kalsel,7,
6300-04-0201,Hulu Sungai Selatan 1,Hulu Sungai Selatan 1,DPRDII,63,Kalsel,11,
6300-04-0202,Hulu Sungai Selatan 2,Hulu Sungai Selatan 2,DPRDII,63,Kalsel,11,
6300-04-0203,Hulu Sungai Selatan 3,Hulu Sungai Selatan 3,DPRDII,63,Kalsel,8,
6300-04-0301,Hulu Sungai Tengah 1,Hulu Sungai Tengah 1,DPRDII,63,Kalsel,10,
6300-04-0302,Hulu Sungai Tengah 2,Hulu Sungai Tengah 2,DPRDII,63,Kalsel,6,
6300-04-0303,Hulu Sungai Tengah 3,Hulu Sungai Tengah 3,DPRDII,63,Kalsel,7,
6300-04-0304,Hulu Sungai Tengah 4,Hulu Sungai Tengah 4,DPRDII,63,Kalsel,7,
6300-05-0101,Hulu Sungai Utara 1,Hulu Sungai Utara 1,DPRDII,63,Kalsel,9,
6300-05-0102,Hulu Sungai Utara 2,Hulu Sungai Utara 2,DPRDII,63,Kalsel,5,
6300-05-0103,Hulu Sungai Utara 3,Hulu Sungai Utara 3,DPRDII,63,Kalsel,7,
6300-05-0104,Hulu Sungai Utara 4,Hulu Sungai Utara 4,DPRDII,63,Kalsel,9,
6300-05-0201,Tabalong 1,Tabalong 1,DPRDII,63,Kalsel,6,
6300-05-0202,Tabalong 2,Tabalong 2,DPRDII,63,Kalsel,7,
6300-05-0203,Tabalong 3,Tabalong 3,DPRDII,63,Kalsel,7,
6300-05-0204,Tabalong 4,Tabalong 4,DPRDII,63,Kalsel,10,
6300-05-0301,Balangan 1,Balangan 1,DPRDII,63,Kalsel,9,
6300-05-0302,Balangan 2,Balangan 2,DPRDII,63,Kalsel,8,
6300-05-0303,Balangan 3,Balangan 3,DPRDII,63,Kalsel,8,
6300-06-0101,Kotabaru 1,Kotabaru 1,DPRDII,63,Kalsel,6,
6300-06-0102,Kotabaru 2,Kotabaru 2,DPRDII,63,Kalsel,10,
6300-06-0103,Kotabaru 3,Kotabaru 3,DPRDII,63,Kalsel,12,
6300-06-0104,Kotabaru 4,Kotabaru 4,DPRDII,63,Kalsel,7,
6300-06-0201,Tanah Bumbu 1,Tanah Bumbu 1,DPRDII,63,Kalsel,10,
6300-06-0202,Tanah Bumbu 2,Tanah Bumbu 2,DPRDII,63,Kalsel,8,
6300-06-0203,Tanah Bumbu 3,Tanah Bumbu 3,DPRDII,63,Kalsel,9,
6300-06-0204,Tanah Bumbu 4,Tanah Bumbu 4,DPRDII,63,Kalsel,8,
6300-07-0101,Tanah Laut 1,Tanah Laut 1,DPRDII,63,Kalsel,9,
6300-07-0102,Tanah Laut 2,Tanah Laut 2,DPRDII,63,Kalsel,11,
6300-07-0103,Tanah Laut 3,Tanah Laut 3,DPRDII,63,Kalsel,9,
6300-07-0104,Tanah Laut 4,Tanah Laut 4,DPRDII,63,Kalsel,6,
6300-07-0201,Kota Banjarbaru 1,Kota Banjarbaru 1,DPRDII,63,Kalsel,12,
6300-07-0202,Kota Banjarbaru 2,Kota Banjarbaru 2,DPRDII,63,Kalsel,5,
6300-07-0203,Kota Banjarbaru 3,Kota Banjarbaru 3,DPRDII,63,Kalsel,8,
6300-07-0204,Kota Banjarbaru 4,Kota Banjarbaru 4,DPRDII,63,Kalsel,5,
6400-01-0101,Kota Samarinda 1,Kota Samarinda 1,DPRDII,64,Kaltim,10,
6400-01-0102,Kota Samarinda 2,Kota Samarinda 2,DPRDII,64,Kaltim,7,
6400-01-0103,Kota Samarinda 3,Kota Samarinda 3,DPRDII,64,Kaltim,8,
6400-01-0104,Kota Samarinda 4,Kota Samarinda 4,DPRDII,64,Kaltim,11,
6400-01-0105,Kota Samarinda 5,Kota Samarinda 5,DPRDII,64,Kaltim,9,
6400-02-0101,Kota Balikpapan 1,Kota Balikpapan 1,DPRDII,64,Kaltim,5,
6400-02-0102,Kota Balikpapan 2,Kota Balikpapan 2,DPRDII,64,Kaltim,9,
6400-02-0103,Kota Balikpapan 3,Kota Balikpapan 3,DPRDII,64,Kaltim,7,
6400-02-0104,Kota Balikpapan 4,Kota Balikpapan 4,DPRDII,64,Kaltim,8,
6400-02-0105,Kota Balikpapan 5,Kota Balikpapan 5,DPRDII,64,Kaltim,7,
6400-02-0106,Kota Balikpapan 6,Kota Balikpapan 6,DPRDII,64,Kaltim,9,
6400-03-0101,Paser 1,Paser 1,DPRDII,64,Kaltim,8,
6400-03-0102,Paser 2,Paser 2,DPRDII,64,Kaltim,8,
6400-03-0103,Paser 3,Paser 3,DPRDII,64,Kaltim,8,
6400-03-0104,Paser 4,Paser 4,DPRDII,64,Kaltim,6,
6400-03-0201,Penajam Paser Utara 1,Penajam Paser Utara 1,DPRDII,64,Kaltim,12,
6400-03-0202,Penajam Paser Utara 2,Penajam Paser Utara 2,DPRDII,64,Kaltim,5,
