lembaga,tahun,id_provinsi,nama_provinsi,id_dapil,nama_dapil,id_partai,nama_partai,urutan,id,nama,jenis_kelamin,domisili,foto_url,agama,tempat_lahir,tanggal_lahir
DPR,2014,11,ACEH,1102,ACEH II,5,PARTAI GOLONGAN KARYA,2,DPR11020502,H. FIRMANDEZ,L,KOTA BANDA ACEH,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/05.GOLKAR/02FIRMANDEZ.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,5,PARTAI GOLONGAN KARYA,3,DPR11020503,Hj. FARIAWATI. SE,P,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/05.GOLKAR/03HJ.FARIAWATI.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,5,PARTAI GOLONGAN KARYA,4,DPR11020504,T. HERIWANSYAH,L,KOTA BANDA ACEH,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/05.GOLKAR/04.T.Heriwansyah.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,5,PARTAI GOLONGAN KARYA,5,DPR11020505,Drs. H.  MARZUKI DAUD,L,JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/05.GOLKAR/05MARZUKI%20DAUD.JPG,,,
DPR,2014,11,ACEH,1102,ACEH II,5,PARTAI GOLONGAN KARYA,6,DPR11020506,YUNIATI,P,KOTA BANDA ACEH,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/05.GOLKAR/06YUNIATI.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR11020901,DRS. H. ANWAR IDRIS,L,BIREUEN,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/09.PPP/01.%20Anwar%20Idris.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,9,PARTAI PERSATUAN PEMBANGUNAN,2,DPR11020902,H. MURHABAN MAKAM,L,KOTA BANDA ACEH,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/09.PPP/02.%20Murhaban%20Makam.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,9,PARTAI PERSATUAN PEMBANGUNAN,3,DPR11020903,Hj. NURDAHRI IBRAHIM NAIM,P,ACEH BESAR,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/09.PPP/03.%20Nurdahri.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,9,PARTAI PERSATUAN PEMBANGUNAN,4,DPR11020904,Drs. H. SULAIMAN DAUDI,L,KOTA BANDA ACEH,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/09.PPP/04.%20Sulaiman%20Daudi.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,9,PARTAI PERSATUAN PEMBANGUNAN,5,DPR11020905,"MUHAMMAD ADAMI, S.Pd",L,ACEH UTARA,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/09.PPP/05.%20M%20adami.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,9,PARTAI PERSATUAN PEMBANGUNAN,6,DPR11020906,"ERNIDAWATY, SH",P,KOTA SIGLI,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/09.PPP/06.%20Ernidawati.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,2,PARTAI KEBANGKITAN BANGSA,1,DPR11020201,MUHAMMAD WALI ALKHALIDI,L,BIREUEN,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/02.PKB_ACEH%20II/01.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,2,PARTAI KEBANGKITAN BANGSA,2,DPR11020202,FAISAL RIDHA S.Ag,L,BIREUEN,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/02.PKB_ACEH%20II/02.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,2,PARTAI KEBANGKITAN BANGSA,3,DPR11020203,YENNI FATMAWATI,P,KOTA LANGSA,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/02.PKB_ACEH%20II/03.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,2,PARTAI KEBANGKITAN BANGSA,4,DPR11020204,H TEUKU NASRUDDIN,L,KOTA BANDA ACEH,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/02.PKB_ACEH%20II/04.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,2,PARTAI KEBANGKITAN BANGSA,5,DPR11020205,HAMDANI IDRIS,L,KOTA LHOKSEUMAWE,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/02.PKB_ACEH%20II/05.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,2,PARTAI KEBANGKITAN BANGSA,6,DPR11020206,NOVA MAULIDIYA,P,BIREUEN,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/02.PKB_ACEH%20II/06.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR11020601,"ISMAIL BERDAN,SH",L,KOTA JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/06.%20GERINDRA/01.%20ISMAIL%20BERDAN%2C%20SH.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,6,PARTAI GERAKAN INDONESIA RAYA,2,DPR11020602,"H. ASRUL ABBAS, SE",L,KAB ACEH BESAR,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/06.%20GERINDRA/02.%20H.%20ASRUL%20ABBAS%2C%20SE.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,6,PARTAI GERAKAN INDONESIA RAYA,3,DPR11020603,Dra. Hj. ZULHAFAH,P,KOTA BANDA ACEH,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/06.%20GERINDRA/03.%20Dra.%20Hj.%20ZULHAFAH.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,6,PARTAI GERAKAN INDONESIA RAYA,4,DPR11020604,AMIRUDDIN,L,KAB ACEH UTARA,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/06.%20GERINDRA/04.%20AMIRUDDIN.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,6,PARTAI GERAKAN INDONESIA RAYA,5,DPR11020605,KHAIDIR,L,KAB ACEH UTARA,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/06.%20GERINDRA/05.%20KHAIDIR.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,6,PARTAI GERAKAN INDONESIA RAYA,6,DPR11020606,CUT PUTEH,P,KOTA BANDA ACEH,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/06.%20GERINDRA/06.%20CUT%20PUTEH.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,10,PARTAI HATI NURANI RAKYAT,1,DPR11021001,H. SYAFRUDDIN BUDIMAN,L,ACEH UTARA,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/10.%20HANURA/01.%20SYAFRUDDIN%20BUDIMAN.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,10,PARTAI HATI NURANI RAKYAT,2,DPR11021002,"dr. H. SYAFRIRUDDIN,  MM",L,KOTA LANGSA,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/10.%20HANURA/02.%20H.%20SYAFRIRUDDIN%2C%20MM.JPG,,,
DPR,2014,11,ACEH,1102,ACEH II,10,PARTAI HATI NURANI RAKYAT,3,DPR11021003,DARSIAH,P,JAKARTA BARAT,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/10.%20HANURA/03.%20DARSIAH.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,10,PARTAI HATI NURANI RAKYAT,4,DPR11021004,MAHREJE WAHAB,L,JAKARTA PUSAT,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/10.%20HANURA/04.%20MAHREJE%20WAHAB.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,10,PARTAI HATI NURANI RAKYAT,5,DPR11021005,Ir. LISMAINI,P,ACEH BESAR,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/10.%20HANURA/05.%20Ir.%20LISMAINI.JPG,,,
DPR,2014,11,ACEH,1102,ACEH II,10,PARTAI HATI NURANI RAKYAT,6,DPR11021006,"RUSLI RANTO, SH, MH",L,ACEH TIMUR,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/10.%20HANURA/06.%20RUSLI%20RANTO%2C%20SH.MH..jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,3,PARTAI KEADILAN SEJAHTERA,1,DPR11020301,"H. RAIHAN ISKANDAR, Lc.,MM",L,ACEH BESAR,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/03.%20PKS/01.%20Raihan%20Iskandar.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,3,PARTAI KEADILAN SEJAHTERA,2,DPR11020302,KHAIRUL AMAL,L,KOTA BANDA ACEH,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/03.%20PKS/02.%20Khairul%20Amal.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,3,PARTAI KEADILAN SEJAHTERA,3,DPR11020303,"Dr. SUESILOWATY, SE,M.Pd",P,KOTA JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/03.%20PKS/03.%20Suesilowati.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,3,PARTAI KEADILAN SEJAHTERA,4,DPR11020304,"MUHAMMAD RIZAL, SE",L,KOTA BEKASI,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/03.%20PKS/04.%20Muhammad%20Rizal.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,3,PARTAI KEADILAN SEJAHTERA,5,DPR11020305,IHSANUDDIN,L,KOTA BANDA ACEH,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/03.%20PKS/05.%20Ihsanuddin.JPG,,,
DPR,2014,11,ACEH,1102,ACEH II,3,PARTAI KEADILAN SEJAHTERA,6,DPR11020306,"SUTRINAWATI, SE, Ak",P,KOTA DEPOK,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/03.%20PKS/06.%20Sutrinawati.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,7,PARTAI DEMOKRAT,1,DPR11020701,"MUSLIM, SHI, MM",L,JAKARTA PUSAT,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/07.DEMOKRAT/01.%20MUSLIM.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,7,PARTAI DEMOKRAT,2,DPR11020702,"TEUKU IRWAN, SE",L,JAKARTA UTARA,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/07.DEMOKRAT/02.%20TEUKU%20IRWAN.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,7,PARTAI DEMOKRAT,3,DPR11020703,MIRNAWATI,P,KOTA LANGSA,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/07.DEMOKRAT/03.%20MIRNAWATI.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,7,PARTAI DEMOKRAT,4,DPR11020704,MIRWAN AMIR,L,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/07.DEMOKRAT/04.%20Mirwan%20Amir.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,7,PARTAI DEMOKRAT,5,DPR11020705,"YUDHA JOHANSYAH, SH",L,KOTA MEDAN,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/07.DEMOKRAT/05.%20YUDHA.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,7,PARTAI DEMOKRAT,6,DPR11020706,"HJ. NAIMAH HASAN, Dra, MA",P,KOTA BANDA ACEH,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/07.DEMOKRAT/06.%20NAIMAN%20HASAN.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,14,PARTAI BULAN BINTANG,1,DPR11021401,"MAWARDI ABDULLAH, SE., MM.,",L,KOTA JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/14.PBB.ACEH%20II/01.%20H.%20MAWARDI%20ABDULLAH%2C%20SE.%20MM..jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,14,PARTAI BULAN BINTANG,2,DPR11021402,Tgk. TARMIZI A. GANI,L,BIREUN,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/14.PBB.ACEH%20II/02.%20Tgk.%20TARMIZI%20A.%20GANI.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,14,PARTAI BULAN BINTANG,3,DPR11021403,SRI ANDENI,P,KOTA LANGSA,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/14.PBB.ACEH%20II/03.%20SRI%20ANDENI.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,14,PARTAI BULAN BINTANG,4,DPR11021404,"IRJEN POL (Purn). Drs. H. AMIR HASAN SIDIK, MM",L,KOTA JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/14.PBB.ACEH%20II/04.%20IRJEN%20POL%20%28PURN%29%20DRS.%20H.%20AMIR%20HASSAN%20SIDIK%2C%20MM..jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,14,PARTAI BULAN BINTANG,5,DPR11021405,"SYAHRIAL, S.Sos",L,KOTA JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/14.PBB.ACEH%20II/05.%20SYAHRIAL%2C%20S.Sos.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,14,PARTAI BULAN BINTANG,6,DPR11021406,CUT RABBIA AL WAFI,P,KOTA TANGERANG,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/14.PBB.ACEH%20II/06.%20CUT%20RABBIA%20AL%20WAFI.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR11020401,H. KARIMUN USMAN,L,ACEH BESAR,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/04.%20PDIP_ACEH%202/01.%20H.%20KARIMUN%20USMAN.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR11020402,"Drs. H. ARMAND MUIS, MM",L,ACEH TAMIANG,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/04.%20PDIP_ACEH%202/02.%20Drs.%20H.%20ARMAND%20MUIS.%20SH.%2C%20MM.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,3,DPR11020403,Dra. Hj. MEINY KAROLINA,P,DKI JAKARTA,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/04.%20PDIP_ACEH%202/03.%20Dra.%20MEINY%20KAROLINA.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,4,DPR11020404,"MALAHAYATI, A.md",P,KOTA LANGSA,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/04.%20PDIP_ACEH%202/04.%20MALAHAYATI%2C%20A.md.JPG,,,
DPR,2014,11,ACEH,1102,ACEH II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,5,DPR11020405,Ir. KLARA AGUSTA,L,DEPOK CINERE,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/04.%20PDIP_ACEH%202/05.%20Ir.%20KLARA%20AGUSTA.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,6,DPR11020406,Ir. TAGORE ABUBAKAR,L,BENER MERIAH,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/04.%20PDIP_ACEH%202/06.%20Ir.%20TAGORE%20ABU%20BAKAR.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,8,PARTAI AMANAT NASIONAL,1,DPR11020801,"Ir. Hj. FERRY SORAYA, MSIE",P,BANDA ACEH,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/08.%20PAN/01%20-%20Ir.%20Hj.%20Ferry%20Soraya%20Farhan%2C%20MSIE..jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,8,PARTAI AMANAT NASIONAL,2,DPR11020802,"TARMIDINSYAH ABUBAKAR, SE",L,ACEH BESAR,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/08.%20PAN/02%20-%20Tarmidinsyah%20Abubakar%2C%20SE..jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,8,PARTAI AMANAT NASIONAL,3,DPR11020803,"H. ZAINAL ABIDIN HUSSEIN, SE",L,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/08.%20PAN/03%20-%20H.%20Zainal%20Abidin%20Hussein%2C%20SE..jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,8,PARTAI AMANAT NASIONAL,4,DPR11020804,Hj.SORAYA,P,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/08.%20PAN/04%20-%20Hj.%20Soraya%20Hasbi.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,8,PARTAI AMANAT NASIONAL,5,DPR11020805,"H. RIDWAN YUNUS, SH",L,ACEH UTARA,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/08.%20PAN/05%20-%20H.%20Ridwan%20Yunus%2C%20SH..jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,8,PARTAI AMANAT NASIONAL,6,DPR11020806,Ir.H. TUN AZHARI,L,LHOKSEUMAWE,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/08.%20PAN/06%20-%20Ir.%20H.%20Tun%20Azhari.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,1,DPR11021501,"Ir.H.  TEUKU MUDA YUSUF, MM",L,KOTA BEKASI,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/15.%20PKPI/01.%20TEUKU%20MUDA%20YUSUF.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,2,DPR11021502,INDAH UZIANA PARAMITA,P,KOTA DEPOK,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/15.%20PKPI/02.%20INDAH%20UZIANA%20PARAMITA%20%282%29.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,3,DPR11021503,"T. RASYIDIN MT, SHi, MH",L,BIREUEN,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/15.%20PKPI/03.%20T%20RASYIDIN%20MT%20%282%29.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,4,DPR11021504,ZAINI Z. ALWY,L,ACEH BESAR,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/15.%20PKPI/04.%20ZAINI%20ZAKARIA%20ALWY.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,5,DPR11021505,"MUTIA, SE",P,KOTA JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/15.%20PKPI/05.%20MUTIA.jpg,,,
DPR,2014,11,ACEH,1102,ACEH II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,6,DPR11021506,MUNIR USMAN,L,KOTA LHOKSEUMAWE,http://dct.kpu.go.id/images/foto/DPR/1102.%20ACEH%20II/15.%20PKPI/06.%20MUNIR%20USMAN.jpg,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,1,PARTAI NasDem,1,DPR12010101,PRANANDA SURYA PALOH,L,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/01.%20NASDEM/01.%20PRANANDA%20SURYA%20PALOH.jpg,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,1,PARTAI NasDem,2,DPR12010102,"ISKANDAR, ST.",L,KOTA MEDAN,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/01.%20NASDEM/02.%20ISKANDAR%2C%20ST.jpg,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,1,PARTAI NasDem,3,DPR12010103,dr. GEETA,P,KOTA MEDAN,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/01.%20NASDEM/03.%20DR.%20GEETA.jpg,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,1,PARTAI NasDem,4,DPR12010104,"SIAR ANGGRETTA SIAGIAN, M.Si",P,JAKARTA PUSAT,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/01.%20NASDEM/04.%20SIAR%20ANGGRETA%20SIAGIAN%2C%20M.SI.jpg,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,1,PARTAI NasDem,5,DPR12010105,Drs. H. HAKIMIL NASUTION,L,KOTA MEDAN,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/01.%20NASDEM/05.%20DRA.%20H.%20HAKIMIL%20NASUTION.JPG,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,1,PARTAI NasDem,6,DPR12010106,Ir. IRHAM,L,KOTA MEDAN,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/01.%20NASDEM/06.%20IR.%20IRHAM.JPG,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,1,PARTAI NasDem,7,DPR12010107,TJUT DHIEN SYAFINA,P,KOTA BEKASI,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/01.%20NASDEM/07.%20TJUT%20DHIEN%20SYAFINA.JPG,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,1,PARTAI NasDem,8,DPR12010108,"BRIGJEN TNI (Purn) TARIDA H. SINAMBELA, S.Ip",L,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/01.%20NASDEM/08.%20TARIDA%20H.%20SINAMBELA.jpg,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,1,PARTAI NasDem,9,DPR12010109,"DATUQ ADIL FREDDY HABERMAN, SE",L,KOTA MEDAN,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/01.%20NASDEM/09.%20DATOQ%20ADIL%20FREDDY%20HABERHAM%2C%20SE.JPG,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,1,PARTAI NasDem,10,DPR12010110,ARIEF RAHMAN HAKIM,L,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/01.%20NASDEM/10.ARIEF%20RAHMAN%20HAKIM.jpg,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,5,PARTAI GOLONGAN KARYA,1,DPR12010501,Ir. LEO NABABAN,L,JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/05.GOLKAR/01LEO%20NABABAN.jpg,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,5,PARTAI GOLONGAN KARYA,2,DPR12010502,MEUTYA HAFID,P,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/05.GOLKAR/02MUTIA.jpg,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,5,PARTAI GOLONGAN KARYA,3,DPR12010503,"HARIARA TAMBUNAN ,SE,SH",L,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/05.GOLKAR/03HARIARA.jpg,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,5,PARTAI GOLONGAN KARYA,4,DPR12010504,PURNAMA D .NAPITUPULU SITOMPUL,P,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/05.GOLKAR/04PURNAMA%20NPITUPULU.jpg,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,5,PARTAI GOLONGAN KARYA,5,DPR12010505,"Ir.H.AHMAD HUSIN SIREGAR, MM",L,JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/05.GOLKAR/05AHMAD%20HUSIN.JPG,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,5,PARTAI GOLONGAN KARYA,6,DPR12010506,"Dr.Ir. JONGKERS TAMPUBOLON,MSc",L,KOTA MEDAN,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/05.GOLKAR/06jongkers.jpg,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,5,PARTAI GOLONGAN KARYA,7,DPR12010507,"IRHAM BUANA NASUTION,SH.,M.HUM.",L,KOTA MEDAN,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/05.GOLKAR/07IRHAM%20BUANA%20NASUTION.JPG,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,5,PARTAI GOLONGAN KARYA,8,DPR12010508,ALDANALIA DELVI,P,KOTA MEDAN,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/05.GOLKAR/08ALDANALIA%20DELVI.JPG,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,5,PARTAI GOLONGAN KARYA,9,DPR12010509,"H.AKBAR HIMAWAN BUCHARI, SH",L,KOTA MEDAN,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/05.GOLKAR/09AKBAR%20HIMAWAN.jpg,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,5,PARTAI GOLONGAN KARYA,10,DPR12010510,"H.HARDI MULYONO,SE,MAP",L,KOTA MEDAN,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/05.GOLKAR/10HARDI%20MULYONO.JPG,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR12010901,"Drs. H. HASRUL AZWAR, MM",L,JAKARTA PUSAT,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/09.PPP/01.%20Hasrul%20A.jpg,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,9,PARTAI PERSATUAN PEMBANGUNAN,2,DPR12010902,"H. HASAN HUSAERI, SH",L,KOTA MEDAN,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/09.PPP/02.%20Hasan%20Husaeri.jpg,,,
DPR,2014,12,SUMATERA UTARA,1201,SUMATERA UTARA I,9,PARTAI PERSATUAN PEMBANGUNAN,3,DPR12010903,"HJ. ETY MULYATI, SE, M.Pd",P,KOTA MEDAN,http://dct.kpu.go.id/images/foto/DPR/1201.%20SUMUT%20I/09.PPP/03.%20Ety%20Mulyati.jpg,,,
