id,province_id,region_id,id_participant,endorsement_type,endorsement,vote_type,acceptance_status,document_completeness,research_result,acceptance_document_repair,amount_support,amount_support_repair,amount_support_determination,eligibility_support,eligibility_support_repair,pertahana,dynasty,amount_women,incumbent,resource,information
714,18,26197,377,PARPOL,"Partai Gerindra, PDIP, Partai NasDem, PKS, Partai Demokrat, PKB",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=377,2
715,18,26197,216,PARPOL,"PAN, PKPI, Partai Hanura",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=216,3
716,63,66543,366,PARPOL,"PDIP, PKB, PAN",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=366,1
717,63,66543,770,PARPOL,"Partai Golkar, Partai Demokrat, Partai NasDem",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=770,2
718,63,66543,100,PERORANGAN,,,,,,,22356,Tidak diset,Tidak diset,A,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=100,3
719,63,66485,39,PERORANGAN,,,,,,,48965,8875,53176,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=39,1
720,63,66485,734,PARPOL,"PKB, Partai NasDem, PPP",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=734,2
721,63,66485,731,PARPOL,"PDIP, PKS, Partai Hanura, PAN, Partai GERINDRA",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=731,3
722,21,27204,830,PARPOL,"Partai Demokrat, PKPI, Partai GERINDRA, Partai Hanura",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=830,1
723,21,27204,442,PARPOL,"PDIP, PAN",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=442,2
724,12,13060,516,PARPOL,"Partai Demokrat, PKS",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=516,1
725,12,13060,712,PARPOL,"PDIP, PAN",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=712,2
726,12,13060,515,PARPOL,"Partai NasDem, Partai Gerindra, Partai Hanura",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=515,3
727,71,70092,395,PARPOL,"Partai NasDem, PDIP",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=395,1
728,71,70092,235,PERORANGAN,,,,,,,22692,11534,Tidak diset,A,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=235,2
729,71,70092,155,PERORANGAN,,,,,,,23341,18572,Tidak diset,A,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=155,3
730,71,70092,560,PARPOL,"PKPI, Partai Demokrat, Partai Gerindra",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=560,4
731,71,70092,158,PERORANGAN,,,,,,,22533,20828,Tidak diset,A,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=158,5
732,71,70092,408,PARPOL,"PPP, PAN, Partai Golkar, Partai Hanura",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=408,6
733,71,70092,165,PERORANGAN,,,,,,,22126,27574,Tidak diset,A,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=165,7
734,35,52700,92,PERORANGAN,,,,,,,17059,0,16899,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=92,1
735,35,52700,300,PARPOL,PDIP,KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=300,2
736,64,67693,697,PARPOL,"PDIP, Partai Demokrat, PKS, Partai NasDem",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=697,1
737,64,67693,710,PERORANGAN,,,,,,,20090,0,17165,A,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=710,2
738,13,14490,904,PARPOL,"PAN, PKS",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=904,1
739,13,14490,912,PARPOL,"PPP, PKB, Partai Hanura",KURSI,DITERIMA,TIDAK LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=912,2
740,13,14490,910,PARPOL,"Partai Golkar, Partai NasDem",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=910,3
741,13,14490,78,PERORANGAN,,,,,,,12028,6284,14749,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=78,4
742,13,14490,905,PARPOL,"Partai Demokrat, Partai Gerindra, PDIP",KURSI,DITERIMA,TIDAK LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=905,5
743,36,54656,37,PERORANGAN,,,,,,,34008,14776,12706,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=37,1
744,36,54656,391,PARPOL,"Partai Golkar, Partai Demokrat, PKB, PKS, PDIP, Partai Gerindra, PAN, Partai NasDem, PPP",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=391,2
745,51,55578,295,PARPOL,PDIP,SUARA,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=295,1
746,51,55578,1260,PARPOL,"Partai Gerindra, Partai Hanura",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1260,2
747,51,55578,1261,PARPOL,"Partai Demokrat, PKS",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1261,3
748,32,34032,364,PARPOL,"PDIP, Partai NasDem, PKB, PAN",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=364,1
749,32,34032,438,PARPOL,"PKS, Partai Gerindra",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=438,2
750,14,16646,800,PARPOL,"PKS, Partai Golkar",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=800,1
751,14,16646,504,PARPOL,"Partai NasDem, PKB, Partai Gerindra, Partai Demokrat",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=504,2
752,14,16646,87,PERORANGAN,,,,,,,31601,320,22658,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=87,3
753,14,16646,215,PARPOL,Partai NasDem,KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=215,4
754,14,16646,805,PARPOL,"PDIP, Partai Hanura",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=805,5
755,12,13230,1002,PARPOL,"Partai Demokrat, Partai NasDem, PKPI",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1002,1
756,12,13230,517,PARPOL,"PDIP, Partai Hanura, PKB",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=517,2
757,12,13230,1004,PARPOL,"Partai Gerindra, Partai Golkar, PAN",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1004,3
758,33,43040,804,PARPOL,"PDIP, Partai Gerindra",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=804,1
759,33,43040,802,PARPOL,"Partai Demokrat, PKB",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=802,2
760,33,43040,59,PERORANGAN,,,,,,,12806,6088,14860,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=59,3
761,71,69993,881,PARPOL,"Partai Gerindra, Partai Hanura",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=881,1
762,71,69993,884,PARPOL,Partai Demokrat,KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=884,3
763,71,69993,872,PARPOL,"PDIP, Partai NasDem",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=872,4
764,52,56789,205,PARPOL,"PKS, PKB, Partai Hanura, PAN, PKPI, Partai NasDem",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=205,1
765,52,56789,1196,PARPOL,Partai Golkar,KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1196,2
766,12,12766,914,PARPOL,"PDIP, Partai Golkar, PKS, PAN, PKPI, Partai NasDem, PBB",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=914,1
767,12,12766,920,PARPOL,"Partai Demokrat, Partai Gerindra, Partai Hanura",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=920,2
768,18,26344,577,PARPOL,"PKB, Partai Demokrat, Partai Hanura",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=577,1
769,18,26344,587,PARPOL,"PKS, Partai Gerindra",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=587,2
770,18,26344,590,PARPOL,"PDIP, PAN, Partai NasDem",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=590,3
771,18,26344,244,PERORANGAN,,,,,,,16542,10635,20394,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=244,4
772,18,26344,344,PERORANGAN,,,,,,,16392,8159,19718,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=344,5
773,72,72396,777,PARPOL,"PAN, PKB",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=777,1
774,72,72396,752,PARPOL,"Partai Hanura, PKS",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=752,2
775,72,72396,745,PARPOL,"Partai NasDem, PDIP, Partai Demokrat",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=745,3
776,72,72396,768,PARPOL,"Partai Golkar, Partai Gerindra",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,TIDAK LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=768,4
777,35,52823,103,PERORANGAN,,,,,,,22260,0,Tidak diset,A,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=103,1
778,35,52823,687,PARPOL,"Partai Golkar, PDIP, Partai Gerindra, PAN, PPP",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=687,2
779,35,52823,688,PARPOL,"PKB, Partai Hanura, PKS, Partai NasDem",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=688,3
780,33,43340,927,PARPOL,"PDIP, PKB",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=927,1
781,33,43340,924,PARPOL,"PAN, Partai Gerindra",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=924,2
782,33,43340,966,PARPOL,Partai Golkar,KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=966,3
783,12,12939,167,PERORANGAN,,,,,,,24811,17102,24065,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=167,1
784,12,12939,286,PARPOL,Partai Demokrat,KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=286,2
785,12,12939,287,PARPOL,"Partai NasDem, PAN, Partai Hanura",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=287,3
786,12,12939,935,PARPOL,"PDIP, PKS, PKPI",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=935,4
787,64,67623,1244,PARPOL,"PDIP, Partai Hanura",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1244,1
788,64,67623,668,PARPOL,"Partai Demokrat, Partai NasDem, PKS",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=668,2
789,33,43146,263,PARPOL,"PKB, PKS",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=263,1
790,33,43146,703,PARPOL,"PDIP, Partai NasDem, Partai Demokrat",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=703,2
791,33,43146,332,PARPOL,"Partai Gerindra, Partai Golkar, PAN",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=332,3
792,12,13000,705,PARPOL,"PKPI, Partai Demokrat",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=705,1
793,12,13000,555,PARPOL,"Partai NasDem, PAN, Partai Gerindra, PKS, PKB, Partai Hanura, PBB, PDIP",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=555,2
794,13,14413,437,PARPOL,"PPP, Partai NasDem, PKB",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=437,1
795,13,14413,871,PARPOL,"PAN, Partai Gerindra",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=871,2
796,13,14413,1106,PARPOL,"Partai Demokrat, PKS, Partai Hanura",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1106,3
797,15,18320,735,PARPOL,"Partai Demokrat, PDIP",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=735,1
798,15,18320,372,PARPOL,"PAN, Partai NasDem, Partai Golkar",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=372,2
799,15,18320,579,PARPOL,"PKS, Partai Gerindra, Partai Hanura, PKB",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=579,3
800,35,52914,1240,PARPOL,"Partai Demokrat, PAN",KURSI,DITERIMA,,,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1240,1
801,35,52914,253,PARPOL,PDIP,KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=253,2
802,33,43061,964,PARPOL,"PKS, PAN, Partai Demokrat, Partai Gerindra",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=964,1
803,33,43061,962,PARPOL,PDIP,KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=962,2
804,36,54781,381,PARPOL,"Partai Demokrat, Partai Gerindra",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=381,1
805,36,54781,744,PARPOL,"PDIP, Partai Hanura",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=744,2
806,36,54781,370,PARPOL,"PKB, PKS, PAN, PPP, Partai NasDem, Partai Golkar",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=370,3
807,12,13022,763,PARPOL,"Partai Demokrat, PKB",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=763,1
808,12,13022,753,PARPOL,"Partai Hanura, Partai Gerindra, Partai NasDem",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=753,2
809,12,13022,436,PARPOL,"PPP, PDIP",KURSI,DITERIMA,,,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=436,3
810,12,13022,750,PERORANGAN,,,,,,,17819,2015,Tidak diset,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=750,4
811,82,82254,151,PARPOL,"Partai Gerindra, PAN, Partai Golkar",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=151,1
812,82,82254,492,PARPOL,"PKB, PBB, PKPI, Partai Hanura, Partai Demokrat",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=492,2
813,82,82254,493,PARPOL,"PDIP, PKS, Partai NasDem",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=493,3
814,82,82254,354,PERORANGAN,,,,,,,23150,22751,25685,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=354,4
815,82,82339,62,PERORANGAN,,,,,,,10338,Tidak diset,Tidak diset,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=62,1
816,82,82339,1134,PARPOL,"Partai Golkar, Partai Demokrat, PPP, Partai Gerindra",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1134,2
817,82,82339,1133,PARPOL,"Partai NasDem, PDIP, PAN, PBB, PKB, PKS, Partai Hanura",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1133,3
818,71,70170,373,PARPOL,PDIP,KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=373,1
819,71,70170,659,PERORANGAN,,,,,,,11742,Tidak diset,Tidak diset,A,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=659,2
820,71,70170,615,PARPOL,"DEMOKRAT, Partai Gerindra",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=615,3
821,72,70255,739,PARPOL,"Partai Golkar, Partai Hanura",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=739,1
822,72,70255,673,PARPOL,"GERINDRA, PAN, PKB, PBB",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=673,2
823,71,68250,325,PARPOL,PDIP,KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=325,1
824,71,68250,746,PARPOL,"Partai Gerindra, Partai Demokrat",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=746,2
825,71,68250,1285,PARPOL,"Partai Golkar, PKS, PKPI",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1285,3
826,13,13338,877,PARPOL,"Partai NasDem, PAN, PDIP, Partai Hanura",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=877,1
827,13,13338,399,PARPOL,"PKS, Partai GERINDRA",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=399,2
