id,entity_type,entity_id,sub_districts_id,voice,description
2969,PartyMember,76,6,41,Perolehan Suara Anggota Partai
2970,PartyMember,76,7,375,Perolehan Suara Anggota Partai
2971,PartyMember,76,8,98,Perolehan Suara Anggota Partai
2972,PartyMember,76,9,164,Perolehan Suara Anggota Partai
2973,PartyMember,76,10,219,Perolehan Suara Anggota Partai
2974,PartyMember,76,11,68,Perolehan Suara Anggota Partai
2975,PartyMember,76,12,183,Perolehan Suara Anggota Partai
2976,PartyMember,76,13,60,Perolehan Suara Anggota Partai
2977,PartyMember,76,14,309,Perolehan Suara Anggota Partai
2978,PartyMember,76,15,36,Perolehan Suara Anggota Partai
2979,PartyMember,76,16,237,Perolehan Suara Anggota Partai
2980,PartyMember,76,17,201,Perolehan Suara Anggota Partai
2981,PartyMember,76,18,240,Perolehan Suara Anggota Partai
2982,PartyMember,76,19,336,Perolehan Suara Anggota Partai
2983,PartyMember,76,20,101,Perolehan Suara Anggota Partai
2984,PartyMember,76,21,82,Perolehan Suara Anggota Partai
2985,PartyMember,76,22,443,Perolehan Suara Anggota Partai
2986,PartyMember,76,23,58,Perolehan Suara Anggota Partai
2987,PartyMember,76,24,143,Perolehan Suara Anggota Partai
2988,PartyMember,76,25,78,Perolehan Suara Anggota Partai
2989,PartyMember,76,26,58,Perolehan Suara Anggota Partai
2990,PartyMember,76,27,131,Perolehan Suara Anggota Partai
2991,PartyMember,76,28,41,Perolehan Suara Anggota Partai
2992,PartyMember,76,29,34,Perolehan Suara Anggota Partai
2993,PartyMember,76,30,94,Perolehan Suara Anggota Partai
2994,PartyMember,76,31,304,Perolehan Suara Anggota Partai
2995,PartyMember,77,1,240,Perolehan Suara Anggota Partai
2996,PartyMember,77,2,101,Perolehan Suara Anggota Partai
2997,PartyMember,77,3,97,Perolehan Suara Anggota Partai
2998,PartyMember,77,4,39,Perolehan Suara Anggota Partai
2999,PartyMember,77,5,179,Perolehan Suara Anggota Partai
3000,PartyMember,77,6,23,Perolehan Suara Anggota Partai
3001,PartyMember,77,7,316,Perolehan Suara Anggota Partai
3002,PartyMember,77,8,144,Perolehan Suara Anggota Partai
3003,PartyMember,77,9,163,Perolehan Suara Anggota Partai
3004,PartyMember,77,10,64,Perolehan Suara Anggota Partai
3005,PartyMember,77,11,79,Perolehan Suara Anggota Partai
3006,PartyMember,77,12,307,Perolehan Suara Anggota Partai
3007,PartyMember,77,13,72,Perolehan Suara Anggota Partai
3008,PartyMember,77,14,152,Perolehan Suara Anggota Partai
3009,PartyMember,77,15,29,Perolehan Suara Anggota Partai
3010,PartyMember,77,16,286,Perolehan Suara Anggota Partai
3011,PartyMember,77,17,201,Perolehan Suara Anggota Partai
3012,PartyMember,77,18,271,Perolehan Suara Anggota Partai
3013,PartyMember,77,19,386,Perolehan Suara Anggota Partai
3014,PartyMember,77,20,42,Perolehan Suara Anggota Partai
3015,PartyMember,77,21,454,Perolehan Suara Anggota Partai
3016,PartyMember,77,22,608,Perolehan Suara Anggota Partai
3017,PartyMember,77,23,34,Perolehan Suara Anggota Partai
3018,PartyMember,77,24,140,Perolehan Suara Anggota Partai
3019,PartyMember,77,25,62,Perolehan Suara Anggota Partai
3020,PartyMember,77,26,27,Perolehan Suara Anggota Partai
3021,PartyMember,77,27,113,Perolehan Suara Anggota Partai
3022,PartyMember,77,28,27,Perolehan Suara Anggota Partai
3023,PartyMember,77,29,17,Perolehan Suara Anggota Partai
3024,PartyMember,77,30,119,Perolehan Suara Anggota Partai
3025,PartyMember,77,31,1137,Perolehan Suara Anggota Partai
3026,PartyMember,78,1,319,Perolehan Suara Anggota Partai
3027,PartyMember,78,2,77,Perolehan Suara Anggota Partai
3028,PartyMember,78,3,77,Perolehan Suara Anggota Partai
3029,PartyMember,78,4,55,Perolehan Suara Anggota Partai
3030,PartyMember,78,5,121,Perolehan Suara Anggota Partai
3031,PartyMember,78,6,44,Perolehan Suara Anggota Partai
3032,PartyMember,78,7,315,Perolehan Suara Anggota Partai
3033,PartyMember,78,8,71,Perolehan Suara Anggota Partai
3034,PartyMember,78,9,141,Perolehan Suara Anggota Partai
3035,PartyMember,78,10,130,Perolehan Suara Anggota Partai
3036,PartyMember,78,11,85,Perolehan Suara Anggota Partai
3037,PartyMember,78,12,155,Perolehan Suara Anggota Partai
3038,PartyMember,78,13,49,Perolehan Suara Anggota Partai
3039,PartyMember,78,14,603,Perolehan Suara Anggota Partai
3040,PartyMember,78,15,41,Perolehan Suara Anggota Partai
3041,PartyMember,78,16,161,Perolehan Suara Anggota Partai
3042,PartyMember,78,17,154,Perolehan Suara Anggota Partai
3043,PartyMember,78,18,546,Perolehan Suara Anggota Partai
3044,PartyMember,78,19,103,Perolehan Suara Anggota Partai
3045,PartyMember,78,20,60,Perolehan Suara Anggota Partai
3046,PartyMember,78,21,59,Perolehan Suara Anggota Partai
3047,PartyMember,78,22,366,Perolehan Suara Anggota Partai
3048,PartyMember,78,23,51,Perolehan Suara Anggota Partai
3049,PartyMember,78,24,155,Perolehan Suara Anggota Partai
3050,PartyMember,78,25,68,Perolehan Suara Anggota Partai
3051,PartyMember,78,26,48,Perolehan Suara Anggota Partai
3052,PartyMember,78,27,107,Perolehan Suara Anggota Partai
3053,PartyMember,78,28,40,Perolehan Suara Anggota Partai
3054,PartyMember,78,29,31,Perolehan Suara Anggota Partai
3055,PartyMember,78,30,118,Perolehan Suara Anggota Partai
3056,PartyMember,78,31,218,Perolehan Suara Anggota Partai
3057,PartyMember,79,1,310,Perolehan Suara Anggota Partai
3058,PartyMember,79,2,663,Perolehan Suara Anggota Partai
3059,PartyMember,79,3,156,Perolehan Suara Anggota Partai
3060,PartyMember,79,4,364,Perolehan Suara Anggota Partai
3061,PartyMember,79,5,254,Perolehan Suara Anggota Partai
3062,PartyMember,79,6,502,Perolehan Suara Anggota Partai
3063,PartyMember,79,7,483,Perolehan Suara Anggota Partai
3064,PartyMember,79,8,346,Perolehan Suara Anggota Partai
3065,PartyMember,79,9,1530,Perolehan Suara Anggota Partai
3066,PartyMember,79,10,495,Perolehan Suara Anggota Partai
3067,PartyMember,79,11,795,Perolehan Suara Anggota Partai
3068,PartyMember,79,12,591,Perolehan Suara Anggota Partai
3069,PartyMember,79,13,181,Perolehan Suara Anggota Partai
3070,PartyMember,79,14,569,Perolehan Suara Anggota Partai
3071,PartyMember,79,15,412,Perolehan Suara Anggota Partai
3072,PartyMember,79,16,1018,Perolehan Suara Anggota Partai
3073,PartyMember,79,17,1133,Perolehan Suara Anggota Partai
3074,PartyMember,79,18,632,Perolehan Suara Anggota Partai
3075,PartyMember,79,19,722,Perolehan Suara Anggota Partai
3076,PartyMember,79,20,409,Perolehan Suara Anggota Partai
3077,PartyMember,79,21,468,Perolehan Suara Anggota Partai
3078,PartyMember,79,22,851,Perolehan Suara Anggota Partai
3079,PartyMember,79,23,185,Perolehan Suara Anggota Partai
3080,PartyMember,79,24,1316,Perolehan Suara Anggota Partai
3081,PartyMember,79,25,319,Perolehan Suara Anggota Partai
3082,PartyMember,79,26,206,Perolehan Suara Anggota Partai
3083,PartyMember,79,27,517,Perolehan Suara Anggota Partai
3084,PartyMember,79,28,373,Perolehan Suara Anggota Partai
3085,PartyMember,79,29,315,Perolehan Suara Anggota Partai
3086,PartyMember,79,30,753,Perolehan Suara Anggota Partai
3087,PartyMember,79,31,1235,Perolehan Suara Anggota Partai
3088,PartyMember,80,1,107,Perolehan Suara Anggota Partai
3089,PartyMember,80,2,241,Perolehan Suara Anggota Partai
3090,PartyMember,80,3,5,Perolehan Suara Anggota Partai
3091,PartyMember,80,4,143,Perolehan Suara Anggota Partai
3092,PartyMember,80,5,101,Perolehan Suara Anggota Partai
3093,PartyMember,80,6,144,Perolehan Suara Anggota Partai
3094,PartyMember,80,7,185,Perolehan Suara Anggota Partai
3095,PartyMember,80,8,167,Perolehan Suara Anggota Partai
3096,PartyMember,80,9,448,Perolehan Suara Anggota Partai
3097,PartyMember,80,10,204,Perolehan Suara Anggota Partai
3098,PartyMember,80,11,204,Perolehan Suara Anggota Partai
3099,PartyMember,80,12,202,Perolehan Suara Anggota Partai
3100,PartyMember,80,13,57,Perolehan Suara Anggota Partai
3101,PartyMember,80,14,125,Perolehan Suara Anggota Partai
3102,PartyMember,80,15,115,Perolehan Suara Anggota Partai
3103,PartyMember,80,16,317,Perolehan Suara Anggota Partai
3104,PartyMember,80,17,400,Perolehan Suara Anggota Partai
3105,PartyMember,80,18,189,Perolehan Suara Anggota Partai
3106,PartyMember,80,19,312,Perolehan Suara Anggota Partai
3107,PartyMember,80,20,206,Perolehan Suara Anggota Partai
3108,PartyMember,80,21,151,Perolehan Suara Anggota Partai
3109,PartyMember,80,22,248,Perolehan Suara Anggota Partai
3110,PartyMember,80,23,102,Perolehan Suara Anggota Partai
3111,PartyMember,80,24,461,Perolehan Suara Anggota Partai
3112,PartyMember,80,25,126,Perolehan Suara Anggota Partai
3113,PartyMember,80,26,67,Perolehan Suara Anggota Partai
3114,PartyMember,80,27,167,Perolehan Suara Anggota Partai
3115,PartyMember,80,28,143,Perolehan Suara Anggota Partai
3116,PartyMember,80,29,121,Perolehan Suara Anggota Partai
3117,PartyMember,80,30,219,Perolehan Suara Anggota Partai
3118,PartyMember,80,31,494,Perolehan Suara Anggota Partai
3119,PartyMember,81,1,93,Perolehan Suara Anggota Partai
3120,PartyMember,81,2,209,Perolehan Suara Anggota Partai
3121,PartyMember,81,3,51,Perolehan Suara Anggota Partai
3122,PartyMember,81,4,145,Perolehan Suara Anggota Partai
3123,PartyMember,81,5,71,Perolehan Suara Anggota Partai
3124,PartyMember,81,6,122,Perolehan Suara Anggota Partai
3125,PartyMember,81,7,160,Perolehan Suara Anggota Partai
3126,PartyMember,81,8,162,Perolehan Suara Anggota Partai
3127,PartyMember,81,9,392,Perolehan Suara Anggota Partai
3128,PartyMember,81,10,234,Perolehan Suara Anggota Partai
3129,PartyMember,81,11,174,Perolehan Suara Anggota Partai
3130,PartyMember,81,12,173,Perolehan Suara Anggota Partai
3131,PartyMember,81,13,63,Perolehan Suara Anggota Partai
3132,PartyMember,81,14,145,Perolehan Suara Anggota Partai
3133,PartyMember,81,15,110,Perolehan Suara Anggota Partai
3134,PartyMember,81,16,309,Perolehan Suara Anggota Partai
3135,PartyMember,81,17,0,Perolehan Suara Anggota Partai
3136,PartyMember,81,18,182,Perolehan Suara Anggota Partai
3137,PartyMember,81,19,293,Perolehan Suara Anggota Partai
3138,PartyMember,81,20,140,Perolehan Suara Anggota Partai
3139,PartyMember,81,21,150,Perolehan Suara Anggota Partai
3140,PartyMember,81,22,313,Perolehan Suara Anggota Partai
3141,PartyMember,81,23,65,Perolehan Suara Anggota Partai
3142,PartyMember,81,24,288,Perolehan Suara Anggota Partai
3143,PartyMember,81,25,138,Perolehan Suara Anggota Partai
3144,PartyMember,81,26,58,Perolehan Suara Anggota Partai
3145,PartyMember,81,27,203,Perolehan Suara Anggota Partai
3146,PartyMember,81,28,95,Perolehan Suara Anggota Partai
3147,PartyMember,81,29,100,Perolehan Suara Anggota Partai
3148,PartyMember,81,30,219,Perolehan Suara Anggota Partai
3149,PartyMember,81,31,469,Perolehan Suara Anggota Partai
3150,PartyMember,82,1,147,Perolehan Suara Anggota Partai
3151,PartyMember,82,2,205,Perolehan Suara Anggota Partai
3152,PartyMember,82,3,59,Perolehan Suara Anggota Partai
3153,PartyMember,82,4,134,Perolehan Suara Anggota Partai
3154,PartyMember,82,5,109,Perolehan Suara Anggota Partai
3155,PartyMember,82,6,165,Perolehan Suara Anggota Partai
3156,PartyMember,82,7,217,Perolehan Suara Anggota Partai
3157,PartyMember,82,8,165,Perolehan Suara Anggota Partai
3158,PartyMember,82,9,428,Perolehan Suara Anggota Partai
3159,PartyMember,82,10,224,Perolehan Suara Anggota Partai
3160,PartyMember,82,11,202,Perolehan Suara Anggota Partai
3161,PartyMember,82,12,209,Perolehan Suara Anggota Partai
3162,PartyMember,82,13,48,Perolehan Suara Anggota Partai
3163,PartyMember,82,14,187,Perolehan Suara Anggota Partai
3164,PartyMember,82,15,108,Perolehan Suara Anggota Partai
3165,PartyMember,82,16,374,Perolehan Suara Anggota Partai
3166,PartyMember,82,17,0,Perolehan Suara Anggota Partai
3167,PartyMember,82,18,252,Perolehan Suara Anggota Partai
3168,PartyMember,82,19,250,Perolehan Suara Anggota Partai
3169,PartyMember,82,20,161,Perolehan Suara Anggota Partai
3170,PartyMember,82,21,126,Perolehan Suara Anggota Partai
3171,PartyMember,82,22,366,Perolehan Suara Anggota Partai
3172,PartyMember,82,23,80,Perolehan Suara Anggota Partai
3173,PartyMember,82,24,332,Perolehan Suara Anggota Partai
3174,PartyMember,82,25,138,Perolehan Suara Anggota Partai
3175,PartyMember,82,26,64,Perolehan Suara Anggota Partai
3176,PartyMember,82,27,229,Perolehan Suara Anggota Partai
3177,PartyMember,82,28,107,Perolehan Suara Anggota Partai
3178,PartyMember,82,29,121,Perolehan Suara Anggota Partai
3179,PartyMember,82,30,239,Perolehan Suara Anggota Partai
3180,PartyMember,82,31,465,Perolehan Suara Anggota Partai
3181,PartyMember,83,1,156,Perolehan Suara Anggota Partai
3182,PartyMember,83,2,289,Perolehan Suara Anggota Partai
3183,PartyMember,83,3,77,Perolehan Suara Anggota Partai
3184,PartyMember,83,4,193,Perolehan Suara Anggota Partai
3185,PartyMember,83,5,141,Perolehan Suara Anggota Partai
3186,PartyMember,83,6,214,Perolehan Suara Anggota Partai
3187,PartyMember,83,7,265,Perolehan Suara Anggota Partai
3188,PartyMember,83,8,220,Perolehan Suara Anggota Partai
3189,PartyMember,83,9,642,Perolehan Suara Anggota Partai
3190,PartyMember,83,10,333,Perolehan Suara Anggota Partai
3191,PartyMember,83,11,286,Perolehan Suara Anggota Partai
3192,PartyMember,83,12,310,Perolehan Suara Anggota Partai
3193,PartyMember,83,13,109,Perolehan Suara Anggota Partai
3194,PartyMember,83,14,188,Perolehan Suara Anggota Partai
3195,PartyMember,83,15,156,Perolehan Suara Anggota Partai
3196,PartyMember,83,16,560,Perolehan Suara Anggota Partai
3197,PartyMember,83,17,608,Perolehan Suara Anggota Partai
3198,PartyMember,83,18,839,Perolehan Suara Anggota Partai
3199,PartyMember,83,19,358,Perolehan Suara Anggota Partai
3200,PartyMember,83,20,229,Perolehan Suara Anggota Partai
3201,PartyMember,83,21,186,Perolehan Suara Anggota Partai
3202,PartyMember,83,22,357,Perolehan Suara Anggota Partai
3203,PartyMember,83,23,102,Perolehan Suara Anggota Partai
3204,PartyMember,83,24,479,Perolehan Suara Anggota Partai
3205,PartyMember,83,25,195,Perolehan Suara Anggota Partai
3206,PartyMember,83,26,88,Perolehan Suara Anggota Partai
3207,PartyMember,83,27,232,Perolehan Suara Anggota Partai
3208,PartyMember,83,28,147,Perolehan Suara Anggota Partai
3209,PartyMember,83,29,168,Perolehan Suara Anggota Partai
3210,PartyMember,83,30,264,Perolehan Suara Anggota Partai
3211,PartyMember,83,31,782,Perolehan Suara Anggota Partai
3212,PartyMember,84,1,79,Perolehan Suara Anggota Partai
3213,PartyMember,84,2,205,Perolehan Suara Anggota Partai
3214,PartyMember,84,3,58,Perolehan Suara Anggota Partai
3215,PartyMember,84,4,132,Perolehan Suara Anggota Partai
3216,PartyMember,84,5,85,Perolehan Suara Anggota Partai
3217,PartyMember,84,6,154,Perolehan Suara Anggota Partai
3218,PartyMember,84,7,168,Perolehan Suara Anggota Partai
3219,PartyMember,84,8,149,Perolehan Suara Anggota Partai
3220,PartyMember,84,9,514,Perolehan Suara Anggota Partai
3221,PartyMember,84,10,204,Perolehan Suara Anggota Partai
3222,PartyMember,84,11,185,Perolehan Suara Anggota Partai
3223,PartyMember,84,12,257,Perolehan Suara Anggota Partai
3224,PartyMember,84,13,49,Perolehan Suara Anggota Partai
3225,PartyMember,84,14,113,Perolehan Suara Anggota Partai
3226,PartyMember,84,15,87,Perolehan Suara Anggota Partai
3227,PartyMember,84,16,354,Perolehan Suara Anggota Partai
3228,PartyMember,84,17,397,Perolehan Suara Anggota Partai
3229,PartyMember,84,18,183,Perolehan Suara Anggota Partai
3230,PartyMember,84,19,222,Perolehan Suara Anggota Partai
3231,PartyMember,84,20,146,Perolehan Suara Anggota Partai
3232,PartyMember,84,21,131,Perolehan Suara Anggota Partai
3233,PartyMember,84,22,220,Perolehan Suara Anggota Partai
3234,PartyMember,84,23,50,Perolehan Suara Anggota Partai
3235,PartyMember,84,24,315,Perolehan Suara Anggota Partai
3236,PartyMember,84,25,116,Perolehan Suara Anggota Partai
3237,PartyMember,84,26,66,Perolehan Suara Anggota Partai
3238,PartyMember,84,27,203,Perolehan Suara Anggota Partai
3239,PartyMember,84,28,104,Perolehan Suara Anggota Partai
3240,PartyMember,84,29,128,Perolehan Suara Anggota Partai
3241,PartyMember,84,30,222,Perolehan Suara Anggota Partai
3242,PartyMember,84,31,472,Perolehan Suara Anggota Partai
3243,PartyMember,85,1,34,Perolehan Suara Anggota Partai
3244,PartyMember,85,2,43,Perolehan Suara Anggota Partai
3245,PartyMember,85,3,14,Perolehan Suara Anggota Partai
3246,PartyMember,85,4,7,Perolehan Suara Anggota Partai
3247,PartyMember,85,5,7,Perolehan Suara Anggota Partai
3248,PartyMember,85,6,10,Perolehan Suara Anggota Partai
3249,PartyMember,85,7,60,Perolehan Suara Anggota Partai
3250,PartyMember,85,8,21,Perolehan Suara Anggota Partai
3251,PartyMember,85,9,73,Perolehan Suara Anggota Partai
3252,PartyMember,85,10,77,Perolehan Suara Anggota Partai
3253,PartyMember,85,11,39,Perolehan Suara Anggota Partai
3254,PartyMember,85,12,17,Perolehan Suara Anggota Partai
3255,PartyMember,85,13,14,Perolehan Suara Anggota Partai
3256,PartyMember,85,14,21,Perolehan Suara Anggota Partai
3257,PartyMember,85,15,12,Perolehan Suara Anggota Partai
3258,PartyMember,85,16,85,Perolehan Suara Anggota Partai
3259,PartyMember,85,17,80,Perolehan Suara Anggota Partai
3260,PartyMember,85,18,50,Perolehan Suara Anggota Partai
3261,PartyMember,85,19,39,Perolehan Suara Anggota Partai
3262,PartyMember,85,20,26,Perolehan Suara Anggota Partai
3263,PartyMember,85,21,20,Perolehan Suara Anggota Partai
3264,PartyMember,85,22,67,Perolehan Suara Anggota Partai
3265,PartyMember,85,23,20,Perolehan Suara Anggota Partai
3266,PartyMember,85,24,31,Perolehan Suara Anggota Partai
3267,PartyMember,85,25,20,Perolehan Suara Anggota Partai
3268,PartyMember,85,26,18,Perolehan Suara Anggota Partai
3269,PartyMember,85,27,44,Perolehan Suara Anggota Partai
3270,PartyMember,85,28,23,Perolehan Suara Anggota Partai
3271,PartyMember,85,29,12,Perolehan Suara Anggota Partai
3272,PartyMember,85,30,32,Perolehan Suara Anggota Partai
3273,PartyMember,85,31,144,Perolehan Suara Anggota Partai
3274,PartyMember,86,1,11,Perolehan Suara Anggota Partai
3275,PartyMember,86,2,31,Perolehan Suara Anggota Partai
3276,PartyMember,86,3,6,Perolehan Suara Anggota Partai
3277,PartyMember,86,4,6,Perolehan Suara Anggota Partai
3278,PartyMember,86,5,11,Perolehan Suara Anggota Partai
3279,PartyMember,86,6,4,Perolehan Suara Anggota Partai
3280,PartyMember,86,7,51,Perolehan Suara Anggota Partai
3281,PartyMember,86,8,19,Perolehan Suara Anggota Partai
3282,PartyMember,86,9,31,Perolehan Suara Anggota Partai
3283,PartyMember,86,10,45,Perolehan Suara Anggota Partai
3284,PartyMember,86,11,20,Perolehan Suara Anggota Partai
3285,PartyMember,86,12,17,Perolehan Suara Anggota Partai
3286,PartyMember,86,13,18,Perolehan Suara Anggota Partai
3287,PartyMember,86,14,34,Perolehan Suara Anggota Partai
3288,PartyMember,86,15,12,Perolehan Suara Anggota Partai
3289,PartyMember,86,16,33,Perolehan Suara Anggota Partai
3290,PartyMember,86,17,71,Perolehan Suara Anggota Partai
3291,PartyMember,86,18,34,Perolehan Suara Anggota Partai
3292,PartyMember,86,19,20,Perolehan Suara Anggota Partai
3293,PartyMember,86,20,16,Perolehan Suara Anggota Partai
3294,PartyMember,86,21,14,Perolehan Suara Anggota Partai
3295,PartyMember,86,22,55,Perolehan Suara Anggota Partai
3296,PartyMember,86,23,13,Perolehan Suara Anggota Partai
3297,PartyMember,86,24,22,Perolehan Suara Anggota Partai
3298,PartyMember,86,25,11,Perolehan Suara Anggota Partai
3299,PartyMember,86,26,5,Perolehan Suara Anggota Partai
3300,PartyMember,86,27,22,Perolehan Suara Anggota Partai
3301,PartyMember,86,28,23,Perolehan Suara Anggota Partai
3302,PartyMember,86,29,16,Perolehan Suara Anggota Partai
3303,PartyMember,86,30,39,Perolehan Suara Anggota Partai
3304,PartyMember,86,31,99,Perolehan Suara Anggota Partai
3305,PartyMember,87,1,23,Perolehan Suara Anggota Partai
3306,PartyMember,87,2,42,Perolehan Suara Anggota Partai
3307,PartyMember,87,3,13,Perolehan Suara Anggota Partai
3308,PartyMember,87,4,15,Perolehan Suara Anggota Partai
3309,PartyMember,87,5,8,Perolehan Suara Anggota Partai
