id,category,title,description,file_url,url
80,5,Peraturan KPU Nomor 21 Tahun 2013,"Perubahan Keenam Atas Peraturan  KPU Nomor 07 Tahun 2012 Tentang Tahapan, Program dan  Jadual Penyelenggaraan Pemilihan  Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah Tahun 2014 Sebagaimana Telah Diubah Terakhir Dengan Peraturan Komisi Pemilihan Umum Nomor  19 Tahun 2013",http://www.kpu.go.id/dmdocuments/PKPU_21_2013.pdf,http://www.kpu.go.id/index.php/arsip/detail/210
81,5,Peraturan KPU Nomor 22 Tahun 2013,Perubahan Kedua Atas Peraturan KPU Nomor 08 Tahun 2013 Tentang Pencalonan Anggota Dewan Perwakilan Daerah Sebagaimana Telah diubah dengan Peraturan KPU Nomor 14 Tahun 2013,http://www.kpu.go.id/dmdocuments/PKPU_22_Tahun_2013 pdf.pdf,http://www.kpu.go.id/index.php/arsip/detail/211
82,5,Peraturan KPU Nomor 23 Tahun 2013,Partisipasi Masyarakat Dalam Penyelenggaraan Pemilihan Umum.,http://www.kpu.go.id/dmdocuments/PKPU_23_Tahun_2013 pdf.pdf,http://www.kpu.go.id/index.php/arsip/detail/212
83,5,Peraturan KPU Nomor 21 Tahun 2013,"Perubahan Keenam Atas Peraturan  KPU Nomor 07 Tahun 2012 Tentang Tahapan, Program dan  Jadual Penyelenggaraan Pemilihan  Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah Tahun 2014 Sebagaimana Telah Diubah Terakhir Dengan Peraturan Komisi Pemilihan Umum Nomor  19 Tahun 2013",http://www.kpu.go.id/dmdocuments/PKPU_21_2013.pdf,http://www.kpu.go.id/index.php/arsip/detail/539
84,5,Peraturan KPU Nomor 23 Tahun 2013,Partisipasi Masyarakat Dalam Penyelenggaraan Pemilihan Umum.,http://www.kpu.go.id/dmdocuments/PKPU_23_Tahun_2013 pdf.pdf,http://www.kpu.go.id/index.php/arsip/detail/541
85,5,Peraturan KPU NO. 20 Tahun 2013,Unit Layanan Pengadaan Barang dan Jasa Komisi Pemilihan Umum,http://www.kpu.go.id/dmdocuments/PKPU_20_2013.pdf,http://www.kpu.go.id/index.php/arsip/detail/209
86,5,Peraturan KPU Nomor 18 Tahun 2013,Jadwal Retensi Arsip Substanstantif dan Fasilitatif Non Kepegawaian dan Non Keuangan Komisi Pemilihan Umum.,http://www.kpu.go.id/dmdocuments/PKPU_18_2013.pdf,http://www.kpu.go.id/index.php/arsip/detail/207
87,5,Peraturan KPU Nomor 18 Tahun 2013,Jadwal Retensi Arsip Substanstantif dan Fasilitatif Non Kepegawaian dan Non Keuangan Komisi Pemilihan Umum.,http://www.kpu.go.id/dmdocuments/PKPU_18_2013.pdf,http://www.kpu.go.id/index.php/arsip/detail/536
88,5,Peraturan KPU No. 19 Tahun 2013,"Perubahan Kelima atas Peraturan KPU Nomor 07 Tahun 2012 Tentang Tahapan, Program, dan Jadual Penyelenggaraan Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah , dan Dewan Perwakilan Rakyat Daerah  Tahun 2014 sebagaimanan telah diubah terakhir dengan Peraturan Komisi PEmilihan Umum  Nomor 06 Tahun 2013",http://www.kpu.go.id/dmdocuments/PKPU_19_2013.pdf,http://www.kpu.go.id/index.php/arsip/detail/537
89,5,Peraturan KPU NO. 20 Tahun 2013,Unit Layanan Pengadaan Barang dan Jasa Komisi Pemilihan Umum,http://www.kpu.go.id/dmdocuments/PKPU_20_2013.pdf,http://www.kpu.go.id/index.php/arsip/detail/538
90,5,Peraturan Komisi Pemilihan Umum Nomor 17 Tahun 2013,"Tentang Pedoman Pelaporan Dana Kampanye Peserta Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah dan Dewan Perwakilan Rakyat Daerah",http://www.kpu.go.id/dmdocuments/PKPU No. 17 Th 2013.pdf,http://www.kpu.go.id/index.php/arsip/detail/534
91,5,Peraturan Komisi Pemilihan Umum Nomor 15 Tahun 2013,"Tentang Perubahan Atas Peraturan Komisi Pemilihan Umum Nomor 01 Tahun 2013 Tentang Pedoman Pelaksanaan Kampanye Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah dan Dewan Perwakilan Rakyat Daerah",http://www.kpu.go.id/dmdocuments/pkpu_15_2013_kampanye.pdf,http://www.kpu.go.id/index.php/arsip/detail/533
92,5,Peraturan Komisi Pemilihan Umum Nomor 17 Tahun 2013,"Tentang Pedoman Pelaporan Dana Kampanye Peserta Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah dan Dewan Perwakilan Rakyat Daerah",http://www.kpu.go.id/dmdocuments/PKPU No. 17 Th 2013.pdf,http://www.kpu.go.id/index.php/arsip/detail/205
93,5,Peraturan Komisi Pemilihan Umum Nomor 16 Tahun 2013,"Tentang Norma, Standar Kebutuhan Pengadaan dan Pendistribusian Perlengkapan Penyelenggaraan Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah Tahun 2014",http://www.kpu.go.id/dmdocuments/pkpu_16_th_2013.pdf,http://www.kpu.go.id/index.php/arsip/detail/535
94,5,Peraturan KPU No. 19 Tahun 2013,"Perubahan Kelima atas Peraturan KPU Nomor 07 Tahun 2012 Tentang Tahapan, Program, dan Jadual Penyelenggaraan Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah , dan Dewan Perwakilan Rakyat Daerah  Tahun 2014 sebagaimanan telah diubah terakhir dengan Peraturan Komisi PEmilihan Umum  Nomor 06 Tahun 2013",http://www.kpu.go.id/dmdocuments/PKPU_19_2013.pdf,http://www.kpu.go.id/index.php/arsip/detail/208
95,5,Peraturan Komisi Pemilihan Umum Nomor 15 Tahun 2013,"Tentang Perubahan Atas Peraturan Komisi Pemilihan Umum Nomor 01 Tahun 2013 Tentang Pedoman Pelaksanaan Kampanye Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah dan Dewan Perwakilan Rakyat Daerah",http://www.kpu.go.id/dmdocuments/pkpu_15_2013_kampanye.pdf,http://www.kpu.go.id/index.php/arsip/detail/204
96,5,Peraturan Komisi Pemilihan Umum Nomor 11 Tahun 2013,"Tentang Perubahan Atas  Peraturan Komisi Pemilihan Umum Nomor 03 Tahun 2013 Tentang Pembentukan Dan Tata Kerja Panitia Pemilihan Kecamatan, Panitia Pemungutan Suara, Dan  Kelompok Penyelenggara Pemungutan Suara  Dalam Penyelenggaraan Pemilihan Umum Anggota  Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, Dan  Dewan Perwakilan Rakyat Daerah Tahun 2014.",http://www.kpu.go.id/dmdocuments/pkpu_11_th_2013_all.pdf,http://www.kpu.go.id/index.php/arsip/detail/529
97,5,Peraturan Komisi Pemilihan Umum Nomor 14 Tahun 2013,Tentang Perubahan Atas Peraturan Komisi Pemilihan Umum Nomor 08 Tahun 2013 Tentang Pencalonan Anggota Dewan Perwakilan Daerah,http://www.kpu.go.id/dmdocuments/PKPU 14 TH 2013_RED.pdf,http://www.kpu.go.id/index.php/arsip/detail/532
98,5,Peraturan Komisi Pemilihan Umum Nomor 14 Tahun 2013,Tentang Perubahan Atas Peraturan Komisi Pemilihan Umum Nomor 08 Tahun 2013 Tentang Pencalonan Anggota Dewan Perwakilan Daerah,http://www.kpu.go.id/dmdocuments/PKPU 14 TH 2013_RED.pdf,http://www.kpu.go.id/index.php/arsip/detail/203
99,5,Peraturan Komisi Pemilihan Umum Nomor 16 Tahun 2013,"Tentang Norma, Standar Kebutuhan Pengadaan dan Pendistribusian Perlengkapan Penyelenggaraan Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah Tahun 2014",http://www.kpu.go.id/dmdocuments/pkpu_16_th_2013.pdf,http://www.kpu.go.id/index.php/arsip/detail/206
100,5,Peraturan Komisi Pemilihan Umum Nomor 13 Tahun 2013,"Tentang Perubahan Atas Peraturan Komisi Pemilihan Umum Nomor 07 Tahun 2013 Tentang Pencalonan Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Rakyat Daerah Provinsi, Dan Dewan Perwakilan Rakyat Daerah Kabupaten/Kota.",http://www.kpu.go.id/dmdocuments/pkpu_13_th_2013_all.pdf,http://www.kpu.go.id/index.php/arsip/detail/202
101,5,Peraturan Komisi Pemilihan Umum Nomor 11 Tahun 2013,"Tentang Perubahan Atas  Peraturan Komisi Pemilihan Umum Nomor 03 Tahun 2013 Tentang Pembentukan Dan Tata Kerja Panitia Pemilihan Kecamatan, Panitia Pemungutan Suara, Dan  Kelompok Penyelenggara Pemungutan Suara  Dalam Penyelenggaraan Pemilihan Umum Anggota  Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, Dan  Dewan Perwakilan Rakyat Daerah Tahun 2014.",http://www.kpu.go.id/dmdocuments/pkpu_11_th_2013_all.pdf,http://www.kpu.go.id/index.php/arsip/detail/200
102,5,Peraturan Komisi Pemilihan Umum Nomor 12 Tahun 2013,Tentang Perubahan Atas Peraturan Komisi Pemilihan Umum Nomor 04 Tahun 2013 Tentang Pembentukan Dan Tata Kerja Panitia Pemilihan Luar Negeri Dan Kelompok Penyelenggara Pemungutan Suara Luar Negeri Dalam Penyelenggaraan Pemilihan Umum Anggota Dewan Perwakilan Rakyat Tahun 2014.,http://www.kpu.go.id/dmdocuments/pkpu_12_th_2013_all.pdf,http://www.kpu.go.id/index.php/arsip/detail/201
103,5,Peraturan Komisi Pemilihan Umum Nomor 12 Tahun 2013,Tentang Perubahan Atas Peraturan Komisi Pemilihan Umum Nomor 04 Tahun 2013 Tentang Pembentukan Dan Tata Kerja Panitia Pemilihan Luar Negeri Dan Kelompok Penyelenggara Pemungutan Suara Luar Negeri Dalam Penyelenggaraan Pemilihan Umum Anggota Dewan Perwakilan Rakyat Tahun 2014.,http://www.kpu.go.id/dmdocuments/pkpu_12_th_2013_all.pdf,http://www.kpu.go.id/index.php/arsip/detail/530
104,5,Peraturan Komisi Pemilihan Umum Nomor 13 Tahun 2013,"Tentang Perubahan Atas Peraturan Komisi Pemilihan Umum Nomor 07 Tahun 2013 Tentang Pencalonan Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Rakyat Daerah Provinsi, Dan Dewan Perwakilan Rakyat Daerah Kabupaten/Kota.",http://www.kpu.go.id/dmdocuments/pkpu_13_th_2013_all.pdf,http://www.kpu.go.id/index.php/arsip/detail/531
105,5,Peraturan Komisi Pemilihan Umum Nomor 13 Tahun 2013,"Tentang Perubahan Atas Peraturan Komisi Pemilihan Umum Nomor 07 Tahun 2013 Tentang Pencalonan Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Rakyat Daerah Provinsi, dan Dewan Perwakilan Rakyat Daerah Kabupaten/Kota. Ket. PKPU ini sedang dalam proses pengundangan di Kementerian Hukum dan HAM.",http://www.kpu.go.id/dmdocuments/pkpu_13_th_2013_b.pdf,http://www.kpu.go.id/index.php/arsip/detail/528
106,5,Peraturan Komisi Pemilihan Umum Nomor 09 Tahun 2013,"Tentang Penyusunan Daftar Pemilih Untuk Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, Dan Dewan Perwakilan Rakyat Daerah",http://www.kpu.go.id/dmdocuments/pkpu 09 th 2013_ok.pdf,http://www.kpu.go.id/index.php/arsip/detail/194
107,5,Peraturan Komisi Pemilihan Umum Nomor 09 Tahun 2013,"Tentang Penyusunan Daftar Pemilih Untuk Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, Dan Dewan Perwakilan Rakyat Daerah",http://www.kpu.go.id/dmdocuments/pkpu 09 th 2013_ok.pdf,http://www.kpu.go.id/index.php/arsip/detail/523
108,5,Peraturan Komisi Pemilihan Umum Nomor 10 Tahun 2013,Tentang Penyusunan Daftar Pemilih Di Luar Negeri Untuk Pemilihan Umum Anggota Dewan Perwakilan Rakyat,http://www.kpu.go.id/dmdocuments/pkpu 10 th 2013_a.pdf,http://www.kpu.go.id/index.php/arsip/detail/527
109,5,Peraturan Komisi Pemilihan Umum Nomor 13 Tahun 2013,"Tentang Perubahan Atas Peraturan Komisi Pemilihan Umum Nomor 07 Tahun 2013 Tentang Pencalonan Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Rakyat Daerah Provinsi, dan Dewan Perwakilan Rakyat Daerah Kabupaten/Kota. Ket. PKPU ini sedang dalam proses pengundangan di Kementerian Hukum dan HAM.",http://www.kpu.go.id/dmdocuments/pkpu_13_th_2013_b.pdf,http://www.kpu.go.id/index.php/arsip/detail/199
110,5,Peraturan Komisi Pemilihan Umum Nomor 10 Tahun 2013,Tentang Penyusunan Daftar Pemilih Di Luar Negeri Untuk Pemilihan Umum Anggota Dewan Perwakilan Rakyat,http://www.kpu.go.id/dmdocuments/pkpu 10 th 2013_a.pdf,http://www.kpu.go.id/index.php/arsip/detail/198
111,5,Peraturan KPU Nomor 09  Tahun 2013,"Tentang Penyusunan Daftar Pemilih Untuk Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah",http://www.kpu.go.id/dmdocuments/small_daftar_pemilih_dlm_negri.pdf,http://www.kpu.go.id/index.php/arsip/detail/525
112,5,Peraturan KPU Nomor 09  Tahun 2013,"Tentang Penyusunan Daftar Pemilih Untuk Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah",http://www.kpu.go.id/dmdocuments/small_daftar_pemilih_dlm_negri.pdf,http://www.kpu.go.id/index.php/arsip/detail/196
113,5,Peraturan KPU Nomor 10  Tahun 2013,Tentang Penyusunan Daftar Pemilih Di Luar Negeri Untuk Pemilihan Umum Anggota Dewan Perwakilan Rakyat,http://www.kpu.go.id/dmdocuments/small_daftar_pemilih_LN.pdf,http://www.kpu.go.id/index.php/arsip/detail/197
114,5,Peraturan KPU Nomor 10  Tahun 2013,Tentang Penyusunan Daftar Pemilih Di Luar Negeri Untuk Pemilihan Umum Anggota Dewan Perwakilan Rakyat,http://www.kpu.go.id/dmdocuments/small_daftar_pemilih_LN.pdf,http://www.kpu.go.id/index.php/arsip/detail/526
115,5,Peraturan Komisi Pemilihan Umum Nomor 06 Tahun 2013,"Tentang Perubahan Keempat Atas Peraturan Komisi Pemilihan Umum Nomor 07 Tahun 2012 Tentang Tahapan, Program dan Jadual Penyelenggaraan Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah Tahun 2014.",http://www.kpu.go.id/dmdocuments/06_2013_a.pdf,http://www.kpu.go.id/index.php/arsip/detail/524
116,5,Peraturan Komisi Pemilihan Umum Nomor 07 Tahun 2013,"Tentang Pencalonan Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Rakyat Daerah Provinsi dan Dewan Perwakilan Rakyat Daerah Kabupaten/Kota.",http://www.kpu.go.id/dmdocuments/PKPU_07_2013_OK_web.pdf,http://www.kpu.go.id/index.php/arsip/detail/522
117,5,Peraturan Komisi Pemilihan Umum Nomor 08 Tahun 2013,Tentang Pencalonan Perseorangan Peserta Pemilihan Umum Anggota Dewan Perwakilan Daerah.,http://www.kpu.go.id/dmdocuments/PKPU_08_2013_OK_Upload_ok.pdf,http://www.kpu.go.id/index.php/arsip/detail/520
118,5,Peraturan Komisi Pemilihan Umum Nomor 07 Tahun 2013,"Tentang Pencalonan Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Rakyat Daerah Provinsi dan Dewan Perwakilan Rakyat Daerah Kabupaten/Kota.",http://www.kpu.go.id/dmdocuments/PKPU_07_2013_OK_web.pdf,http://www.kpu.go.id/index.php/arsip/detail/193
119,5,Peraturan Komisi Pemilihan Umum Nomor 08 Tahun 2013,Tentang Pencalonan Perseorangan Peserta Pemilihan Umum Anggota Dewan Perwakilan Daerah.,http://www.kpu.go.id/dmdocuments/PKPU_08_2013_OK_Upload_ok.pdf,http://www.kpu.go.id/index.php/arsip/detail/191
120,5,Peraturan Komisi Pemilihan Umum Nomor 05 Tahun 2013,Tentang Tata Cara Penetapan Daerah Pemilihan Dan Alokasi Kursi Setiap Daerah Pemilihan Anggota Dewan Perwakilan Rakyat Daerah Provinsi Dan Dewan Perwakilan Rakyat Daerah Kabupaten/Kota Dalam Pemilihan Umum Tahun 2014.,http://www.kpu.go.id/dmdocuments/(1.3.2013) PKPU 05-2013_Dapil-OK.pdf,http://www.kpu.go.id/index.php/arsip/detail/521
121,5,Peraturan Komisi Pemilihan Umum Nomor 04 Tahun 2013,Tentang Pembentukan Dan Tata Kerja Panitia Pemilihan Luar Negeri Dan Kelompok Penyelenggara Pemungutan Suara Luar Negeri Dalam Penyelenggaraan Pemilihan Umum Anggota Dewan Perwakilan Rakyat Tahun 2014.,http://www.kpu.go.id/dmdocuments/(1.3.2013) PKPU 04-2013-PPLN.pdf,http://www.kpu.go.id/index.php/arsip/detail/518
122,5,Peraturan Komisi Pemilihan Umum Nomor 06 Tahun 2013,"Tentang Perubahan Keempat Atas Peraturan Komisi Pemilihan Umum Nomor 07 Tahun 2012 Tentang Tahapan, Program dan Jadual Penyelenggaraan Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah Tahun 2014.",http://www.kpu.go.id/dmdocuments/06_2013_a.pdf,http://www.kpu.go.id/index.php/arsip/detail/195
123,5,Peraturan Komisi Pemilihan Umum Nomor 05 Tahun 2013,Tentang Tata Cara Penetapan Daerah Pemilihan Dan Alokasi Kursi Setiap Daerah Pemilihan Anggota Dewan Perwakilan Rakyat Daerah Provinsi Dan Dewan Perwakilan Rakyat Daerah Kabupaten/Kota Dalam Pemilihan Umum Tahun 2014.,http://www.kpu.go.id/dmdocuments/(1.3.2013) PKPU 05-2013_Dapil-OK.pdf,http://www.kpu.go.id/index.php/arsip/detail/192
124,5,Peraturan Komisi Pemilihan Umum Nomor 03 Tahun 2013,"Tentang Pembentukan Dan Tata Kerja Panitia Pemilihan Kecamatan, Panitia Pemungutan Suara, Dan Kelompok Penyelenggara Pemungutan suara Dalam Penyelenggaraan Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, Dan Dewan Perwakilan Rakyat Daerah Tahun 2014.",http://www.kpu.go.id/dmdocuments/(25.2.2013) PKPU 03-2013.pdf,http://www.kpu.go.id/index.php/arsip/detail/519
125,5,Peraturan Komisi Pemilihan Umum Nomor 03 Tahun 2013,"Tentang Pembentukan Dan Tata Kerja Panitia Pemilihan Kecamatan, Panitia Pemungutan Suara, Dan Kelompok Penyelenggara Pemungutan suara Dalam Penyelenggaraan Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, Dan Dewan Perwakilan Rakyat Daerah Tahun 2014.",http://www.kpu.go.id/dmdocuments/(25.2.2013) PKPU 03-2013.pdf,http://www.kpu.go.id/index.php/arsip/detail/190
126,5,Peraturan KPU Nomor 02 Tahun 2013,Tentang Seleksi Anggota Komisi Pemilihan Umum Provinsi dan Komisi Pemilihan Umum Kabupaten/Kota,http://www.kpu.go.id/dmdocuments/(1.2.2013) PKPU 02 Th 2013-Seleksi KPU.pdf,http://www.kpu.go.id/index.php/arsip/detail/188
127,5,Peraturan KPU Nomor 01 Tahun 2013,"Tentang Pedoman Pelaksanaan Kampanye Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah",http://www.kpu.go.id/dmdocuments/pkpu 01 th 2013_2.pdf,http://www.kpu.go.id/index.php/arsip/detail/516
128,5,Peraturan KPU Nomor 02 Tahun 2013,Tentang Seleksi Anggota Komisi Pemilihan Umum Provinsi dan Komisi Pemilihan Umum Kabupaten/Kota,http://www.kpu.go.id/dmdocuments/(1.2.2013) PKPU 02 Th 2013-Seleksi KPU.pdf,http://www.kpu.go.id/index.php/arsip/detail/517
129,5,Peraturan Komisi Pemilihan Umum Nomor 04 Tahun 2013,Tentang Pembentukan Dan Tata Kerja Panitia Pemilihan Luar Negeri Dan Kelompok Penyelenggara Pemungutan Suara Luar Negeri Dalam Penyelenggaraan Pemilihan Umum Anggota Dewan Perwakilan Rakyat Tahun 2014.,http://www.kpu.go.id/dmdocuments/(1.3.2013) PKPU 04-2013-PPLN.pdf,http://www.kpu.go.id/index.php/arsip/detail/189
130,5,Peraturan KPU Nomor 01 Tahun 2013,"Tentang Pedoman Pelaksanaan Kampanye Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah",http://www.kpu.go.id/dmdocuments/pkpu 01 th 2013_2.pdf,http://www.kpu.go.id/index.php/arsip/detail/187
131,5,Peraturan Komisi Pemilihan Umum Nomor 16 Tahun 2012,Tentang Penyelenggaraan Ujian Kenaikan Pangkat Penyesuaian Ijazah Dan Ujian Dinas Pegawai Negeri Sipil Sekretariat Jenderal Komisi Pemilihan Umum,http://www.kpu.go.id/dmdocuments/(5.12.2012) PKPU Nomor 16 Tahun 2012.pdf,http://www.kpu.go.id/index.php/arsip/detail/514
132,5,Peraturan KPU Nomor 18 Tahun 2012,"Tentang Perubahan Ketiga Atas Peraturan Komisi Pemilihan Umum Nomor 07 Tahun 2012 Tentang  Tahapan, Program, dan Jadual Penyelenggaraan Pemilihan Umum Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah Tahun 2014 Sebagaimana Diubah Terakhir Dengan Peraturan Komisi Pemilihan Umum Nomor 15 Tahun 2012.",http://www.kpu.go.id/dmdocuments/pkpu_18_2012.pdf,http://www.kpu.go.id/index.php/arsip/detail/186
133,5,Peraturan KPU Nomor 18 Tahun 2012,"Tentang Perubahan Ketiga Atas Peraturan Komisi Pemilihan Umum Nomor 07 Tahun 2012 Tentang  Tahapan, Program, dan Jadual Penyelenggaraan Pemilihan Umum Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah Tahun 2014 Sebagaimana Diubah Terakhir Dengan Peraturan Komisi Pemilihan Umum Nomor 15 Tahun 2012.",http://www.kpu.go.id/dmdocuments/pkpu_18_2012.pdf,http://www.kpu.go.id/index.php/arsip/detail/515
134,5,Peraturan Komisi Pemilihan Umum Nomor 16 Tahun 2012,Tentang Penyelenggaraan Ujian Kenaikan Pangkat Penyesuaian Ijazah Dan Ujian Dinas Pegawai Negeri Sipil Sekretariat Jenderal Komisi Pemilihan Umum,http://www.kpu.go.id/dmdocuments/(5.12.2012) PKPU Nomor 16 Tahun 2012.pdf,http://www.kpu.go.id/index.php/arsip/detail/185
135,5,Peraturan Komisi Pemilihan Umum Nomor 15 Tahun 2012,"Tentang Perubahan Kedua Atas Peraturan KPU Nomor 07 Tahun 2012 Tentang Tahapan, Program, Dan Jadual Penyelenggaraan Pemilu Anggota DPR, DPD, Dan DPRD Tahun 2014",http://www.kpu.go.id/dmdocuments/PKPU Nomor 15 Tahun 2012 (9.11.2012).pdf,http://www.kpu.go.id/index.php/arsip/detail/184
136,5,Peraturan Komisi Pemilihan Umum Nomor 11 Tahun 2012,"Tentang Perubahan Atas Peraturan Komisi Pemilihan Umum Nomor 07 Tahun 2012 Tentang  Tahapan, Program, Dan Jadual Penyelenggaraan Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, Dan Dewan Perwakilan Rakyat Daerah Tahun 2014",http://www.kpu.go.id/dmdocuments/PKPU NO 11 TAHUN 2012_ok.pdf,http://www.kpu.go.id/index.php/arsip/detail/180
137,5,Peraturan Komisi Pemilihan Umum Nomor 14 Tahun 2012,"Peraturan KPU Nomor 14 Tahun 2012 Tentang Perubahan Kedua Atas Peraturan KPU Nomor 8 Tahun 2012 Tentang Pendaftaran, Verifikasi, Dan Penetapan Partai Politik Peserta Pemilu Anggota DPR, DPRD Provinsi, Dan DPRD Kabupaten/Kota",http://www.kpu.go.id/dmdocuments/PKPU Nomor 14 Tahun 2012 (19.11.2012).pdf,http://www.kpu.go.id/index.php/arsip/detail/512
138,5,Peraturan Komisi Pemilihan Umum Nomor 14 Tahun 2012,"Peraturan KPU Nomor 14 Tahun 2012 Tentang Perubahan Kedua Atas Peraturan KPU Nomor 8 Tahun 2012 Tentang Pendaftaran, Verifikasi, Dan Penetapan Partai Politik Peserta Pemilu Anggota DPR, DPRD Provinsi, Dan DPRD Kabupaten/Kota",http://www.kpu.go.id/dmdocuments/PKPU Nomor 14 Tahun 2012 (19.11.2012).pdf,http://www.kpu.go.id/index.php/arsip/detail/183
139,5,Peraturan Komisi Pemilihan Umum Nomor 15 Tahun 2012,"Tentang Perubahan Kedua Atas Peraturan KPU Nomor 07 Tahun 2012 Tentang Tahapan, Program, Dan Jadual Penyelenggaraan Pemilu Anggota DPR, DPD, Dan DPRD Tahun 2014",http://www.kpu.go.id/dmdocuments/PKPU Nomor 15 Tahun 2012 (9.11.2012).pdf,http://www.kpu.go.id/index.php/arsip/detail/513
140,5,Peraturan Komisi Pemilihan Umum Nomor 12 Tahun 2012,"Tentang Perubahan Atas Peraturan Komisi Pemilihan Umum Nomor 8 Tahun 2012 Tentang Pendaftaran, Verifikasi, Dan Penetapan Partai Politik Peserta Pemilu Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Rakyat Daerah Provinsi, Dan Dewan Perwakilan Rakyat Daerah Kabupaten/Kota",http://www.kpu.go.id/dmdocuments/PKPU NO 12 TH 2012_ok.pdf,http://www.kpu.go.id/index.php/arsip/detail/511
141,5,Peraturan KPU Nomor 10 Tahun 2012,"Pemantau dan Tata Cara Pemantauan Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah dan Dewan Perwakilan Rakyat Daerah Tahun 2014",http://www.kpu.go.id/dmdocuments/PKPU_10_2012.pdf,http://www.kpu.go.id/index.php/arsip/detail/510
142,5,Peraturan Komisi Pemilihan Umum Nomor 12 Tahun 2012,"Tentang Perubahan Atas Peraturan Komisi Pemilihan Umum Nomor 8 Tahun 2012 Tentang Pendaftaran, Verifikasi, Dan Penetapan Partai Politik Peserta Pemilu Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Rakyat Daerah Provinsi, Dan Dewan Perwakilan Rakyat Daerah Kabupaten/Kota",http://www.kpu.go.id/dmdocuments/PKPU NO 12 TH 2012_ok.pdf,http://www.kpu.go.id/index.php/arsip/detail/182
