periode,id_partai,nama_partai,role,nama,id_calon,mata_uang,uang,nilai_barang,unit_barang,nilai_jasa,bentuk_jasa,jumlah,keterangan
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,SAHRIL TUMANGGOR,3510-00-0000-1501,Rp,,,,447000000,,447000000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,IMANDA RATINING PUTRI,3510-00-0000-1502,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"DR. LUQMAN HAKIM, SE, MM",3510-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"BENNY, SH",3510-00-0000-1504,Rp,,,,66740000,,66740000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"EVA FITRIANI, SH",3510-00-0000-1505,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,CHOIRUL HUDA,3510-00-0000-1506,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,KH. IMAM HUZID,3511-00-0000-1501,Rp,,,,335000000,,335000000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"Ir. DIETA KURNIA, SH, MM, MH",3511-00-0000-1502,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,FATMAWATI,3511-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"SUHARI, SPd",3511-00-0000-1504,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,BAISUNI,3511-00-0000-1505,Rp,,,,14316500,,14316500,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,KAMIL,3511-00-0000-1506,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"WATI KUS ENDANG, SE",3511-00-0000-1507,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"MARSELUS UTHAN, S. Sos",6101-00-0000-1501,Rp,,,,35000000,,35000000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,FACHRUDIN DARAJAT SIREGAR,6101-00-0000-1502,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,ANTONIA JOSEPHINA MARIA,6101-00-0000-1503,Rp,,,,9204700,,9204700,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"YOS HUANIEL TODING, SE. MSI",6101-00-0000-1504,Rp,,,,50120190,,50120190,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"Drs. MUSLIM MASHUDI, MBA",6101-00-0000-1505,Rp,,,,35728000,,35728000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"SUSI, A.Md",6101-00-0000-1506,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,GUSTI DENNIE TRIFITRA U,6101-00-0000-1507,Rp,,,,32620000,,32620000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,DARUL KHAER,6101-00-0000-1508,Rp,,,,3150000,,3150000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"ETI YATNIARTI, S.PKP",6101-00-0000-1509,Rp,,,,988000,,988000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,SUPARTA,6301-00-0000-1501,Rp,,,,5305000,,5305000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,ANGGRAENI,6301-00-0000-1502,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,BENNY TJANDRA,6301-00-0000-1503,Rp,,,,148000000,,148000000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,SURYA,6301-00-0000-1504,Rp,,,,500000,,500000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"H. IRHAM, SE, SH",6301-00-0000-1505,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,SITI JAHURA,6301-00-0000-1506,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,NOORWAHDIATSYAH,6302-00-0000-1501,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,IR. SUWARTO,6302-00-0000-1502,Rp,,,,500000,,500000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,PRIMAYA HANDITIA HARAHAP,6302-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,EKA PURNAMA DEWI,6302-00-0000-1504,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,VICTOR PHAING,6201-00-0000-1501,Rp,,,,32681042,,32681042,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,SUADI D TAGAB,6201-00-0000-1502,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,MARTHA TUTI HANDAYANI,6201-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,ROBBY CHARLES SOETA,6201-00-0000-1504,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,JEIN TALIWONGSO,6201-00-0000-1505,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"KORNELIS S MATAN, SH",6201-00-0000-1506,Rp,,,,485000000,,485000000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"H. ABDUL HAKIM, SH. M.Hum",6401-00-0000-1501,Rp,,,,3250000,,3250000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,Ir. HENRY A. PONGREKUN,6401-00-0000-1502,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,ESTIK ZAHIROH,6401-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,RUSLAN,6401-00-0000-1504,Rp,,,,289405000,,289405000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"H. DARHAM, SH",6401-00-0000-1505,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,FITRIAH,6401-00-0000-1506,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,ABDON SITANGGANG,6401-00-0000-1507,Rp,,,,1930000,,1930000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,Ir. Hj. TAKUDAENG PARAWANSA,6401-00-0000-1508,Rp,,,,26208000,,26208000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"EDDY NOVIAN, SE",2101-00-0000-1501,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"ARTA BREDA , SM",2101-00-0000-1502,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,Drs. MARUDUT SINAGA,2101-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"NOORSYAM S. NOOR, SH., SE., MM",1801-00-0000-1501,Rp,,,,51455000,,51455000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"SELFI, S.SOS",1801-00-0000-1502,Rp,,,,208127860,,208127860,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,R. ACOKA WARDHANA,1801-00-0000-1503,Rp,,,,5500000,,5500000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,NITA HANDAYANI,1801-00-0000-1504,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"H. SINDU MALIK PRIBADI, SE, MM",1801-00-0000-1505,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,ENRICO MAGAPRATAMA PELENKAHU,1801-00-0000-1506,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"EVA ARMILA JAUHARI, MBA",1801-00-0000-1507,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,D. YUSAD R,1801-00-0000-1508,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"ANGGUN KUSUMA PUTRI, SSI, MT",1801-00-0000-1509,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,Ir. BONNY PANGESTU,1802-00-0000-1501,Rp,,,,318490000,,318490000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,HERY ERDI ANDRAT,1802-00-0000-1502,Rp,,,,24000000,,24000000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,JEANE RUMENGAN,1802-00-0000-1503,Rp,,,,32592600,,32592600,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,EKO SULISTYOWATI,1802-00-0000-1504,Rp,,,,12000000,,12000000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"EDISON PARAPAT, SE, MM",1802-00-0000-1505,Rp,,,,51390000,,51390000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,M. SYAFEI HARAHAP,1802-00-0000-1506,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"DELVIN RAYA PARUHUMAN SIREGAR, SP",1802-00-0000-1507,Rp,,,,210000,,210000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,PUSPITA INDRIANA,1802-00-0000-1508,Rp,,,,12000000,,12000000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,AHMAD FAISAL,1802-00-0000-1509,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,JUNUS KAREL PAULUS TIPKA,8101-00-0000-1501,Rp,,,,4584000,,4584000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,JOSEFAT KUWAY,8101-00-0000-1502,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"DEWI NUR FITRI PATTY, SIK",8101-00-0000-1503,Rp,,,,3960000,,3960000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,MASRUL H. IBRAHIM,8201-00-0000-1501,Rp,,,,14500000,,14500000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,Ir. PIETER YEMBISE,8201-00-0000-1502,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,HENDERINA M MAENGKOM,8201-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,IR. H. AZHAR,5201-00-0000-1501,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"MUSTAFA, SE. MM",5201-00-0000-1502,Rp,,,,130000000,,130000000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,IR. Hj. RINI MEDYANINGTYAS,5201-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,MUHIDIN RAYES,5201-00-0000-1504,Rp,,,,18675000,,18675000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,BAIQ RONI INDIRA ASTRIA,5201-00-0000-1505,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,KHAIRIL,5201-00-0000-1506,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,Drs. ANDI ABUBAKAR SULAIMAN,5201-00-0000-1507,Rp,,,,39250000,,39250000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,BUDI IKHLASIAH,5201-00-0000-1508,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,ACHMAD BACHTIAR BALUKH,5201-00-0000-1509,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"SUNARTI, SE",5201-00-0000-1510,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,KONRADUS WAWO,5301-00-0000-1501,Rp,,,,6000000,,6000000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"Drs. ANTONY BAGUL DAGUR, M.Si",5301-00-0000-1502,Rp,,,,12250000,,12250000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,B. YAYUK ROOSTIAWATI WEKING,5301-00-0000-1503,Rp,,,,1000000,,1000000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"IR. A.D. JOHN MANAFE, MS",5302-00-0000-1501,Rp,,,,20395000,,20395000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"AYUB BABU, SH., MA",5302-00-0000-1502,Rp,,,,8640000,,8640000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"HALEINI YENI STEFANI MBOEIK, S.Sos",5302-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,YULIUS H. DJAWA,5302-00-0000-1504,Rp,,,,13070000,,13070000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"FRANS STAVEN TAFUI, SP",5302-00-0000-1505,Rp,,,,14800000,,14800000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,DAMARIS MUSKANAN,5302-00-0000-1506,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,IR. NONI S. CHRISTIANA K,5302-00-0000-1507,Rp,,,,6500000,,6500000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"dr. ROSALINE IRENE RUMASEUW, M.KeS",9101-00-0000-1501,Rp,,,,515900000,,515900000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"HERMANUS WARWER, SE. MM",9101-00-0000-1502,Rp,,,,60000000,,60000000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"SARAH KARUBABA, SE. M. Si",9101-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,MARSELINO WAROMI,9101-00-0000-1504,Rp,,,,100000000,,100000000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,AGUSTINUS DONALD OHEE,9101-00-0000-1505,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,ADRIANUS EMOLA,9101-00-0000-1506,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"DEWI ANITA MATRUTTY, SE. MM",9101-00-0000-1507,Rp,,,,9450000,,9450000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,ALOF ST. RUMAYOMI,9101-00-0000-1508,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"FRITS MAURIDS MORIN, T. Hg",9101-00-0000-1509,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,dr. S. ADOLF TP SIBURIAN,9101-00-0000-1510,Rp,,,,38400000,,38400000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,IZAK BAHAMBA,9201-00-0000-1501,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"MAX ETRISON MANDACAN, SE",9201-00-0000-1502,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"SELFIANA YUMAME, S.Hut",9201-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,MANAP TOMPI SIHOMBING,1401-00-0000-1501,Rp,,,,45150000,,45150000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,ASNGARI,1401-00-0000-1502,Rp,,,,17300000,,17300000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,SHERLY KURNIAWAN,1401-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"Drs. JANSEN BUTARBUTAR, M.Si",1401-00-0000-1504,Rp,,,,34913927,,34913927,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,MULIA FITRA UMAR,1401-00-0000-1505,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,Ir. MARIANTJE E.B. REGAR,1401-00-0000-1506,Rp,,,,4470000,,4470000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,MIKAIL,1402-00-0000-1501,Rp,,,,12850000,,12850000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,PARSADA GUPTA HS,1402-00-0000-1502,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,SATYA GRAHA NING WATI,1402-00-0000-1503,Rp,,,,4059000,,4059000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"DODDY JULIANTO SIAHAAN, SH",1402-00-0000-1504,Rp,,,,8750000,,8750000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"ELFRIDA TARIGAN, S.KM",1402-00-0000-1505,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"NIMROD, SH",7601-00-0000-1501,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,MUHAMMAD YASIN HAKIM,7601-00-0000-1502,Rp,,,,14350000,,14350000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,DIAN MARDIANAH,7601-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"WAHYU PERMANA KAHARUDDIN, SE",7301-00-0000-1501,Rp,,,,30175000,,30175000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"DR. MUH RUSLI MALLI, M.AG",7301-00-0000-1502,Rp,,,,83578500,,83578500,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,ZULFIANI DAHLAN,7301-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,DR. BACHTIAR RAUF,7301-00-0000-1504,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,ANDI YOUNA C. BACHTIAR,7301-00-0000-1505,Rp,,,,1090000,,1090000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,ROSALINA IRHAM,7301-00-0000-1506,Rp,,,,37044870,,37044870,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,Drs. SIRAJUDDIN,7301-00-0000-1507,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"DAVID PAJUNG, ST. M. Si",7301-00-0000-1508,Rp,,,,64797000,,64797000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,RAMZAH TABRAMAN,7302-00-0000-1501,Rp,,,,59968950,,59968950,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,A GUNAWANSYAH,7302-00-0000-1502,Rp,,,,23460000,,23460000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"ANDI WALENRENG, SH",7302-00-0000-1503,Rp,,,,5250000,,5250000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"RAKHMAT JAYA, SH, MH",7302-00-0000-1504,Rp,,,,38000000,,38000000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,RIZKY ALIF UTAMA,7302-00-0000-1505,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,UMAYAH SULTAN MAHRI,7302-00-0000-1506,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,ANDI IRMAN PATIROI,7302-00-0000-1507,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,DEVI WULAN SARI,7302-00-0000-1508,Rp,,,,3706000,,3706000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,SOPIYAN,7302-00-0000-1509,Rp,,,,1800000,,1800000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"SAFRIL PARTANG, SH. MH",7303-00-0000-1501,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,Drs. SAMUEL S. PARANTEAN,7303-00-0000-1502,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"MARIAMA, SE., Ak",7303-00-0000-1503,Rp,,,,500000,,500000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,HASBULLAH IDRIS,7303-00-0000-1504,Rp,,,,11000000,,11000000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"YUSUF PONGSAPAN, ST",7303-00-0000-1505,Rp,,,,225725000,,225725000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,EUGENIA TRIANTY ANGGEN,7303-00-0000-1506,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"RUSMITA PAKONDO, SE",7303-00-0000-1507,Rp,,,,24900000,,24900000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,ALBERTH H.M PANTOUW,7201-00-0000-1501,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,MARIE JUNE ELIZABETH BALEBU,7201-00-0000-1502,Rp,,,,70800000,,70800000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,M RUSLI ZAMZAMMI SAID,7201-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,HIJRAH S. LANASE,7201-00-0000-1504,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,Drs. ABD MUIN NOHO,7201-00-0000-1505,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,DEKY ASSAH,7201-00-0000-1506,Rp,,,,445200000,,445200000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"ORIE AUGUST CHANDRA SETYANEGARA, SE",7401-00-0000-1501,Rp,,,,167000000,,167000000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"SYAHRIR TAMBERO, SH",7401-00-0000-1502,Rp,,,,3854000,,3854000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,IRMA PUSPITASARI,7401-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"ABUBAKAR BUTON, BBA",7401-00-0000-1504,Rp,,,,18700000,,18700000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,WIYANAH,7401-00-0000-1505,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,NY. JUANITA L. SULING,7101-00-0000-1501,Rp,,,,3100000,,3100000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,REVLI OHP MANDAGIE,7101-00-0000-1502,Rp,,,,133750000,,133750000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,ERWIN REZA BACHTIAR,7101-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"WELLEM KANSIL, SE",7101-00-0000-1504,Rp,,,,8360000,,8360000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,RIMATA METASURYA NARANDE,7101-00-0000-1505,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,ELLEN ALTJE MAKAUDIS,7101-00-0000-1506,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,Drs. H. JIMMY E JAMBAK,1301-00-0000-1501,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,Ir. RUSLI M,1301-00-0000-1502,Rp,,,,70210000,,70210000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"MARNI MALAY, SH",1301-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"REINER, ST. MM",1301-00-0000-1504,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"EVI SUSANTI, S. Pd",1301-00-0000-1505,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"DR. KARDIMAN, MM",1301-00-0000-1506,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,SINTI ADE,1301-00-0000-1507,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,H. DJAMURIS DT BANDARO JAMBAK,1301-00-0000-1508,Rp,,,,9150000,,9150000,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,BUYUNG ATANG,1302-00-0000-1501,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,Drs. TATEN SYAMSIR,1302-00-0000-1502,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,SARI BUNOVIANTI,1302-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"Drs. H. SOFYAN SOEDJADJA, MA",1302-00-0000-1504,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,Hj. YUSTINA,1302-00-0000-1505,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"DOLMAR JAYA LOKA DAMARJAYA, SE, MM, M.SI",1601-00-0000-1501,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"FEBUAR RAHMAN, SH",1601-00-0000-1502,Rp,,,,684195500,,684195500,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"DIAN MAULINA, S.Pd, MM",1601-00-0000-1503,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,SYAMSURI HAJ,1601-00-0000-1504,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"SRI TAMARA, B.Sc",1601-00-0000-1505,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"LIANAWATI, SH",1601-00-0000-1506,Rp,,,,0,,0,
1,15,Partai Keadilan dan Persatuan Indonesia,calon anggota legislatif,"Drs. H. FERINTON, AK. MM",1601-00-0000-1507,Rp,,,,144150000,,144150000,
