lembaga,tahun,id_provinsi,nama_provinsi,id_dapil,nama_dapil,id_partai,nama_partai,urutan,id,nama,jenis_kelamin,agama,tempat_lahir,tanggal_lahir,status_perkawinan,nama_pasangan,jumlah_anak,kelurahan_tinggal,kecamatan_tinggal,kab_kota_tinggal,provinsi_tinggal,foto_url,tanggal_mulai,tanggal_berakhir,keterangan
DPR,2009,63,Kalsel,6301-00-0000,Kalsel I,7,PARTAI DEMOKRAT,1,DPR578,IMAN TJAHYA ABDULLAH,L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,63,Kalsel,6301-00-0000,Kalsel I,2,PARTAI KEBANGKITAN BANGSA,1,DPR579,H. Husni Nurin,L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,32,Jabar,3201-00-0000,Jabar I,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR580,Ir. KETUT SUSTIAWAN,L,Hindu,Bali,1964-04-03,Kawin,,,,,,,,,,
DPR,2009,32,Jabar,3211-00-0000,Jabar XI,3,PARTAI KEADILAN SEJAHTERA,1,DPR581,IR ADE BARKAH,L,Islam,Ciamis,1967-07-14,Kawin,,,,,,,,,,
DPR,2009,32,Jabar,3211-00-0000,Jabar XI,2,PARTAI KEBANGKITAN BANGSA,2,DPR582,Hj. GITALIS DWINATARINA,P,Islam,,,Kawin,,,,,,,,,,
DPR,2009,32,Jabar,3202-00-0000,Jabar II,7,PARTAI DEMOKRAT,3,DPR583,EFI SUSILOWATI,P,Islam,,,Kawin,,,,,,,,,,
DPR,2009,32,Jabar,3202-00-0000,Jabar II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR584,Sidarto Danusubroto,L,Islam,Banten,1936-06-11,Kawin,,,,,,,,,,
DPR,2009,32,Jabar,3203-00-0000,Jabar III,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR585,"Drs. H. Husnan Bey Fananie, M.A.",L,Islam,Jakarta,1967-11-13,Kawin,"Deasy Indriani, SE",2,,,,,,,,
DPR,2009,32,Jabar,3205-00-0000,Jabar V,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR586,"Drs. H. MULYADI, MMA",L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,32,Jabar,3207-00-0000,Jabar VII,3,PARTAI KEADILAN SEJAHTERA,1,DPR587,"DR. H. MARDANI, M.Eng",L,Islam,Jakarta,1968-04-09,Kawin,Siti Oniah,9,,,,,,,,
DPR,2009,32,Jabar,3208-00-0000,Jabar VIII,5,PARTAI GOLONGAN KARYA,1,DPR588,"SUNARYO ADHIWARDOYO, SH. MH.",L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,33,Jateng,3305-00-0000,Jateng V,8,PARTAI AMANAT NASIONAL,1,DPR589,Muhammad Hatta,L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,33,Jateng,3306-00-0000,Jateng VI,7,PARTAI DEMOKRAT,1,DPR590,SURYA KUSUMA NEGARA,L,Islam,Jakarta,1960-09-08,Kawin,Non Eugenie Giri,2,,,,,,,,
DPR,2009,33,Jateng,3307-00-0000,Jateng VII,7,PARTAI DEMOKRAT,1,DPR591,Dra. RA. IDA RIYANTI,P,Islam,Yogyakarta,1964-02-11,Kawin,Mohammad Basri,,,,,,,,,
DPR,2009,33,Jateng,3307-00-0000,Jateng VII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR592,GANJAR PRANOWO (Tidak ada pengganti ),L,Islam,,,Kawin,,,,,,,,,,"Ganjar Pranowo Mengundurkan diri sejak Juli 2013 karena menjadi Gubernur Jawa Tengah periode 2013-2018 (Website DPR tidak terupdate, profilnya masih tertera di website DPR)"
DPR,2009,35,Jatim,3501-00-0000,Jatim I,7,PARTAI DEMOKRAT,4,DPR593,"MARCUS SILANNO, S.IP",L,Kristen Protestan,Kolonedale,1943-05-25,Kawin,Listiowati S.,4,,,,,,,,
DPR,2009,35,Jatim,3510-00-0000,Jatim X,2,PARTAI KEBANGKITAN BANGSA,2,DPR594,DRS. H. ANDI MUAWIYAH RAMLY,L,Islam,Watampone,1957-10-10,Kawin,,3,,,,,,,,
DPR,2009,35,Jatim,3511-00-0000,Jatim XI,7,PARTAI DEMOKRAT,9,DPR595,Ir. NUKI SUTARNO,L,Islam,Jakarta,1955-01-01,Kawin,Drg. Puspa Herawati Pane,3,,,,,,,,
DPR,2009,35,Jatim,3502-00-0000,Jatim II,7,PARTAI DEMOKRAT,1,DPR596,"K.H. YUNUS ROICHAN, S.H., M.H",L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,35,Jatim,3502-00-0000,Jatim II,3,PARTAI KEADILAN SEJAHTERA,1,DPR597,DR. MUHAMMAD FIRDAUS,L,Islam,Probolinggo,1965-08-11,Kawin,Anis Faizah,3,,,,,,,,
DPR,2009,35,Jatim,3502-00-0000,Jatim II,2,PARTAI KEBANGKITAN BANGSA,1,DPR598,"JAZILUL FAWAID, SQ",L,Islam,Gresik,1971-12-05,Kawin,Chalimatus Sa'diyah,4,,,,,,,,
DPR,2009,35,Jatim,3504-00-0000,Jatim IV,7,PARTAI DEMOKRAT,1,DPR599,HJ. SITI ROMLAH,P,Islam,Banten,1968-04-20,Kawin,Drs. H. Zainuddin,,,,,,,,,
DPR,2009,35,Jatim,3504-00-0000,Jatim IV,7,PARTAI DEMOKRAT,2,DPR600,NATASSYA TARA,P,Islam,Tj. Pinang,1969-12-23,Kawin,Sabri Dirgahayu,,,,,,,,,
DPR,2009,35,Jatim,3505-00-0000,Jatim V,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR601,SAYED MUHAMMAD MULIADY S.H,L,Islam,Langsa,1974-04-03,Kawin,"Syarifah Fadhillah, SE",2,,,,,,,,
DPR,2009,35,Jatim,3505-00-0000,Jatim V,3,PARTAI KEADILAN SEJAHTERA,1,DPR602,"Ir. BUDIYANTO, M.Eng",L,Islam,Surabaya,1966-04-16,Kawin,Aisyah Rubiyati,6,,,,,,,,
DPR,2009,35,Jatim,3506-00-0000,Jatim VI,7,PARTAI DEMOKRAT,1,DPR603,Maimara Tando,L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,35,Jatim,3506-00-0000,Jatim VI,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR604,"ABIDIN FIKRI, S.H.",L,Islam,Pagelaran,1970-09-22,Kawin,Ir. Pujiati D. Utami,1,,,,,,,,
DPR,2009,35,Jatim,3507-00-0000,Jatim VII,7,PARTAI DEMOKRAT,3,DPR605,"H. ANWAR YUNUS, SH",L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,35,Jatim,3507-00-0000,Jatim VII,5,PARTAI GOLONGAN KARYA,1,DPR606,DR. H.M. MARKUM SINGODIMEJO ,L,Islam,Malang,1945-08-16,Kawin,,,,,,,,,,
DPR,2009,35,Jatim,3508-00-0000,Jatim VIII,7,PARTAI DEMOKRAT,1,DPR607,"KH. Ahmad Mustain Syafi'e, M.Ag",L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,35,Jatim,3509-00-0000,Jatim IX,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR608,"Ir. H. Marsanto, M.S",L,Islam,Tegal,1950-01-08,Kawin,Sri Noemiyanti,3,,,,,,,,
DPR,2009,18,Lampung,1801-00-0000,Lampung I,7,PARTAI DEMOKRAT,1,DPR609,Zulkifli Anwar ,L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,13,Sumbar,1301-00-0000,Sumbar I,5,PARTAI GOLONGAN KARYA,2,DPR610,"Dr. POEMPIDA HIDAYATULLOH, Beng(Hon), Ph.D., DIC.",L,Islam,Sukabumi,1972-03-18,Kawin,Fahrina Fahmi Idris,5,,,,,,,,
DPR,2009,13,Sumbar,1301-00-0000,Sumbar I,3,PARTAI KEADILAN SEJAHTERA,1,DPR611,"HERMANTO, S.E., M.M.",L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,13,Sumbar,1302-00-0000,Sumbar II,7,PARTAI DEMOKRAT,1,DPR612,"DT. Indokayo, SH.",L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,16,Sumsel,1602-00-0000,Sumsel II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR613,"H.R. ERWIN MOESLIMIN SINGAJURU, S.H.",L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,12,Sumut,1201-00-0000,Sumut I,5,PARTAI GOLONGAN KARYA,1,DPR614,Meutya Hafid,P,Islam,Bandung,1978-05-07,Kawin,,,,,,,,,,
DPR,2009,12,Sumut,1201-00-0000,Sumut I,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR615,Irmadi Lubis,L,Kristen,,,Kawin,,,,,,,,,,
DPR,2009,12,Sumut,1202-00-0000,Sumut II,7,PARTAI DEMOKRAT,6,DPR616,"DRS. SAIDI BUTAR BUTAR, MM",L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,12,Sumut,1203-00-0000,Sumut III,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR617,Zulfikar Thaib Ali,L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,32,Jabar,3209-00-0000,Jabar IX,9,PARTAI PERSATUAN PEMBANGUNAN,2,DPR618,"H. Anwar Sanusi, SH, S.PEL, MM",L,Islam,Indramayu,1963-09-11,Kawin,,,,,,,,,,
DPR,2009,,,,,,PARTAI AMANAT NASIONAL,,DPR619,YANDRI SUSANTO,L,Islam,Palaksiring,1974-11-07,Kawin,Ratu Rahmatu Zakiyah,3,,,,,,,,
DPR,2009,,,,,,,,DPR620,DRS. ANDI KAHARUDDIN,L,,,,,,,,,,,,,,
